statement,alternative_a,alternative_b,alternative_c,alternative_d,alternative_e,correct_answer,position,board,contest,subject,topic,year,explanation,organization,exam,page,question,references,keywords,status,package,package_version,origin
"O Poder Executivo do Distrito Federal e exercido pelo:","Prefeito do Distrito Federal, eleito por voto direto.","Governador do Distrito Federal, eleito por voto direto, auxiliado pelo Vice-Governador e Secretarios de Estado.","Presidente da Republica, diretamente, sem chefe de executivo distrital proprio.","Ministro-Chefe da Casa Civil.","Conselho de Governadores.","B","enfermeiro","instituto-aocp","","conhecimentos-gerais-sobre-o-distrito-federal","lei-organica-do-distrito-federal","","O Poder Executivo distrital e exercido pelo Governador, eleito por voto direto, auxiliado pelo Vice-Governador e Secretarios de Estado.","","","","","Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O Poder Legislativo do Distrito Federal e exercido pela:","Camara Municipal do Distrito Federal.","Camara Legislativa do Distrito Federal (CLDF), composta por Deputados Distritais.","Assembleia Legislativa do Distrito Federal, composta por Deputados Estaduais.","Camara dos Deputados, orgao federal, sem legislativo distrital proprio.","Senado Federal.","B","enfermeiro","ibfc","","conhecimentos-gerais-sobre-o-distrito-federal","lei-organica-do-distrito-federal","","O Poder Legislativo distrital e exercido pela Camara Legislativa do Distrito Federal (CLDF), composta por Deputados Distritais.","","","","","Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Por nao ser dividido em municipios, o Distrito Federal, em materia de competencias legislativas e tributarias, acumula:","apenas competencias federais.","as competencias legislativas reservadas aos Estados e aos Municipios.","apenas competencias municipais, sem qualquer competencia estadual.","nenhuma competencia propria, dependendo integralmente da Uniao.","competencias exclusivamente internacionais.","B","enfermeiro","cebraspe","","conhecimentos-gerais-sobre-o-distrito-federal","lei-organica-do-distrito-federal","","O DF acumula as competencias legislativas reservadas a Estados e Municipios, decorrencia direta de nao ser dividido em municipios.","","","","","Constituicao Federal de 1988, art. 32; Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A Lei Organica do Distrito Federal, desde sua promulgacao, pode ser alterada por meio de:","decreto do Governador, sem qualquer participacao da Camara Legislativa.","emendas aprovadas pela Camara Legislativa do Distrito Federal, conforme quorum e procedimento nela estabelecidos, de forma analoga a emendas constitucionais estaduais.","plebiscito popular, exclusivamente, sem qualquer participacao do Poder Legislativo distrital.","decisao exclusiva do Supremo Tribunal Federal.","a Lei Organica do Distrito Federal e imutavel, sem possibilidade de emenda.","B","enfermeiro","iades","","conhecimentos-gerais-sobre-o-distrito-federal","lei-organica-do-distrito-federal","","A Lei Organica pode ser alterada por emendas aprovadas pela Camara Legislativa do DF, conforme procedimento nela estabelecido.","","","","","Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Em relacao a hierarquia normativa, a Lei Organica do Distrito Federal ocupa, na ordem juridica distrital, posicao analoga a ocupada, respectivamente, pelas Constituicoes Estaduais nos estados e pelas Leis Organicas Municipais nos municipios, devendo respeitar:","apenas a legislacao municipal de Goias, por proximidade geografica.","a Constituicao Federal, a qual deve estrita observancia, dentro do principio da hierarquia das normas.","nenhuma norma superior, por ser o Distrito Federal um ente soberano independente.","apenas tratados internacionais, sem relacao com a Constituicao Federal.","exclusivamente decretos presidenciais.","B","enfermeiro","instituto-aocp","","conhecimentos-gerais-sobre-o-distrito-federal","lei-organica-do-distrito-federal","","A Lei Organica do DF deve estrita observancia a Constituicao Federal, dentro do principio da hierarquia das normas.","","","","","Constituicao Federal de 1988; Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O Distrito Federal, conforme disposto na Constituicao Federal e na Lei Organica do DF, e a sede:","exclusivamente do Poder Judiciario estadual.","do governo federal, abrigando os orgaos superiores dos tres Poderes da Republica (Executivo, Legislativo e Judiciario federais), alem de sede do governo distrital.","apenas do Poder Legislativo distrital, sem relacao com o governo federal.","de nenhum orgao federal, apenas distrital.","exclusivamente das embaixadas estrangeiras, sem orgaos federais brasileiros.","B","enfermeiro","ibfc","","conhecimentos-gerais-sobre-o-distrito-federal","lei-organica-do-distrito-federal","","O DF e sede do governo federal, abrigando os orgaos superiores dos tres Poderes federais, alem de sede do governo distrital.","","","","","Constituicao Federal de 1988; Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"No Distrito Federal, a divisao administrativa em Regioes Administrativas (RAs) substitui a divisao em municipios, sendo cada Regiao Administrativa:","um municipio autonomo, com prefeito e camara de vereadores proprios.","uma unidade administrativa descentralizada do governo distrital, sem autonomia politica/legislativa propria (nao possui prefeito nem camara de vereadores).","um distrito federal autonomo dentro do proprio DF.","uma unidade exclusivamente militar.","sinonimo de bairro, sem qualquer diferenca conceitual ou juridica.","B","enfermeiro","cebraspe","","conhecimentos-gerais-sobre-o-distrito-federal","regioes-administrativas-do-df","","As RAs sao unidades administrativas descentralizadas do governo distrital, sem autonomia politica/legislativa propria (nao elegem prefeito nem camara de vereadores).","","","","","Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A Regiao Administrativa I (RA I) do Distrito Federal corresponde a:","Ceilandia.","Taguatinga.","Brasilia (Plano Piloto).","Gama.","Sobradinho.","C","enfermeiro","iades","","conhecimentos-gerais-sobre-o-distrito-federal","regioes-administrativas-do-df","","A Regiao Administrativa I corresponde a Brasilia (Plano Piloto), a primeira e original Regiao Administrativa do DF.","","","","","CODEPLAN/GDF, Regioes Administrativas do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A criacao de novas Regioes Administrativas no Distrito Federal, geralmente por desmembramento de uma RA ja existente, ocorre por meio de:","decisao exclusiva do sindico do condominio local.","lei distrital, de iniciativa do Poder Executivo ou Legislativo distrital, conforme o processo legislativo local.","portaria do Ministerio das Cidades, exclusivamente.","decisao do Supremo Tribunal Federal.","tratado internacional.","B","enfermeiro","instituto-aocp","","conhecimentos-gerais-sobre-o-distrito-federal","regioes-administrativas-do-df","","Novas RAs sao criadas por lei distrital, conforme processo legislativo local, frequentemente por desmembramento territorial.","","","","","Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Cada Regiao Administrativa do Distrito Federal e dirigida por um(a):","Prefeito(a), eleito(a) por voto direto.","Administrador(a) Regional, nomeado(a) pelo Governador do Distrito Federal (ou por delegacao, conforme legislacao distrital).","Vereador(a) mais votado(a) da regiao.","Ministro(a) de Estado.","Cargo inexistente - as RAs nao possuem administracao propria.","B","enfermeiro","ibfc","","conhecimentos-gerais-sobre-o-distrito-federal","regioes-administrativas-do-df","","Cada RA e dirigida por um(a) Administrador(a) Regional, nomeado(a) pelo Governador (ou por delegacao), nao eleito(a) por voto direto.","","","","","Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Diferentemente de um municipio, uma Regiao Administrativa do Distrito Federal:","possui personalidade juridica propria e autonomia politica plena, como um ente federativo.","nao possui personalidade juridica propria nem autonomia politica independente do governo distrital, sendo parte da estrutura administrativa unificada do DF.","pode ter sua propria bandeira e hino oficiais reconhecidos como simbolos de um ente federativo autonomo.","elege seu proprio Poder Legislativo.","possui um sistema tributario totalmente independente do restante do Distrito Federal.","B","enfermeiro","cebraspe","","conhecimentos-gerais-sobre-o-distrito-federal","regioes-administrativas-do-df","","A RA nao possui personalidade juridica propria nem autonomia politica independente, sendo parte da estrutura administrativa unificada do DF.","","","","","Constituicao Federal de 1988, art. 32; Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A Regiao Administrativa de Ceilandia, uma das mais populosas do Distrito Federal, tem origem historica associada a(ao):","Campanha de Erradicacao de Invasoes (CEI), que remove e realoca populacao de invasoes/ocupacoes irregulares do Plano Piloto na decada de 1970.","construcao do Palacio da Alvorada.","tombamento de Brasilia pela UNESCO.","criacao da RIDE em 1998.","plano urbanistico original de Lucio Costa para o Plano Piloto.","A","enfermeiro","iades","","conhecimentos-gerais-sobre-o-distrito-federal","regioes-administrativas-do-df","","O nome e a origem de Ceilandia remontam a Campanha de Erradicacao de Invasoes (CEI), que removeu e realocou populacao de ocupacoes irregulares do Plano Piloto na decada de 1970.","","","","","CODEPLAN/GDF, historia das Regioes Administrativas.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Entre as Regioes Administrativas do Distrito Federal, Taguatinga e reconhecida por ser uma das cidades satelites mais antigas, fundada na decada de:","1950, antes mesmo da inauguracao de Brasilia.","1990.","2000.","2010.","Taguatinga nunca foi fundada oficialmente, sendo uma ocupacao irregular sem reconhecimento administrativo.","A","enfermeiro","instituto-aocp","","conhecimentos-gerais-sobre-o-distrito-federal","regioes-administrativas-do-df","","Taguatinga foi fundada em 1958, antes da inauguracao de Brasilia (1960), sendo uma das cidades satelites mais antigas do DF.","","","","","CODEPLAN/GDF, historia das Regioes Administrativas.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O numero de Regioes Administrativas do Distrito Federal nao e fixo, podendo ser ampliado ao longo do tempo por meio de:","decisao exclusivamente popular via referendo internacional.","lei distrital que cria novas RAs, frequentemente por desmembramento territorial de RAs ja existentes.","nenhuma forma prevista, sendo o numero definitivamente fixado na Constituicao Federal de 1988.","decreto do governo federal, sem qualquer participacao do governo distrital.","tratado internacional.","B","enfermeiro","ibfc","","conhecimentos-gerais-sobre-o-distrito-federal","regioes-administrativas-do-df","","O numero de RAs nao e fixo na Constituicao Federal; novas RAs sao criadas por lei distrital, frequentemente por desmembramento de RAs existentes.","","","","","Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Brasilia, capital federal do Brasil, foi inaugurada em:","21 de abril de 1960.","15 de novembro de 1889.","7 de setembro de 1822.","8 de junho de 1993.","1o de janeiro de 2000.","A","enfermeiro","cebraspe","","conhecimentos-gerais-sobre-o-distrito-federal","historia-e-formacao-de-brasilia","","Brasilia foi inaugurada em 21 de abril de 1960.","","","","","Historia da fundacao de Brasilia.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O projeto urbanistico de Brasilia, conhecido como Plano Piloto, com formato frequentemente associado a silhueta de um aviao (ou borboleta, conforme interpretacao), foi concebido por:","Oscar Niemeyer.","Lucio Costa.","Roberto Burle Marx.","Juscelino Kubitschek.","Israel Pinheiro.","B","enfermeiro","iades","","conhecimentos-gerais-sobre-o-distrito-federal","historia-e-formacao-de-brasilia","","Lucio Costa concebeu o projeto urbanistico (Plano Piloto) de Brasilia; Oscar Niemeyer foi responsavel pela arquitetura dos edificios; Roberto Burle Marx, pelo paisagismo.","","","","","Historia da fundacao de Brasilia.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Brasilia foi reconhecida pela UNESCO como Patrimonio Cultural da Humanidade, tornando-se a primeira cidade planejada no seculo XX a receber esse titulo, no ano de:","1960, no ano de sua inauguracao.","1987.","1993, no ano da promulgacao da Lei Organica do DF.","2000.","Brasilia nunca recebeu esse titulo.","B","enfermeiro","instituto-aocp","","conhecimentos-gerais-sobre-o-distrito-federal","historia-e-formacao-de-brasilia","","Brasilia foi tombada pela UNESCO como Patrimonio Cultural da Humanidade em 1987.","","","","","UNESCO, tombamento de Brasilia.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A construcao de Brasilia e a transferencia da capital federal do Rio de Janeiro para o Planalto Central ocorreram durante o governo do presidente:","Getulio Vargas.","Juscelino Kubitschek.","Joao Goulart.","Castelo Branco.","Fernando Henrique Cardoso.","B","enfermeiro","ibfc","","conhecimentos-gerais-sobre-o-distrito-federal","historia-e-formacao-de-brasilia","","A construcao de Brasilia e a transferencia da capital ocorreram durante o governo de Juscelino Kubitschek (1956-1961).","","","","","Historia da fundacao de Brasilia.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Sao considerados simbolos oficiais do Distrito Federal, reconhecidos por legislacao distrital, entre outros:","apenas o brasao nacional do Brasil, sem simbolo proprio distrital.","a bandeira, o brasao e o hino do Distrito Federal, proprios e distintos dos simbolos nacionais.","exclusivamente o hino nacional brasileiro, sem hino distrital proprio.","apenas o mapa do Plano Piloto.","o Distrito Federal nao possui simbolos oficiais proprios, por nao ser um ente federativo pleno.","B","enfermeiro","cebraspe","","conhecimentos-gerais-sobre-o-distrito-federal","organizacao-politico-administrativa-e-simbolos-oficiais-do-df","","O DF possui bandeira, brasao e hino proprios, distintos dos simbolos nacionais, reconhecidos por legislacao distrital.","","","","","Legislacao distrital sobre simbolos oficiais do DF.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"No ambito da estrutura administrativa do Poder Executivo do Distrito Federal, as Secretarias de Estado sao orgaos:","do Poder Legislativo distrital, sem relacao com o Executivo.","diretamente subordinados ao Governador, responsaveis por areas especificas da administracao publica distrital (ex.: saude, educacao, seguranca).","autonomos, sem qualquer vinculo hierarquico com o Governador.","exclusivos do governo federal, sem existencia no ambito distrital.","equivalentes a Ministerios federais, com essa denominacao oficial no DF.","B","enfermeiro","iades","","conhecimentos-gerais-sobre-o-distrito-federal","organizacao-politico-administrativa-e-simbolos-oficiais-do-df","","As Secretarias de Estado sao diretamente subordinadas ao Governador, responsaveis por areas especificas da administracao publica distrital.","","","","","Lei Organica do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O Poder Judiciario que atua no ambito do Distrito Federal e organizado, atipicamente em relacao aos estados, pois o Tribunal de Justica do Distrito Federal e dos Territorios (TJDFT) e:","orgao do Poder Judiciario estadual do DF, mantido e organizado exclusivamente pelo governo distrital.","orgao do Poder Judiciario da Uniao (Justica do Distrito Federal e Territorios), mantido pela Uniao, ainda que atue no territorio distrital.","inexistente, nao havendo Tribunal de Justica no Distrito Federal.","subordinado ao Tribunal de Justica de Goias.","parte do Poder Executivo distrital.","B","enfermeiro","instituto-aocp","","conhecimentos-gerais-sobre-o-distrito-federal","organizacao-politico-administrativa-e-simbolos-oficiais-do-df","","Diferentemente dos estados, o TJDFT integra a Justica do Distrito Federal e Territorios, ramo do Poder Judiciario da Uniao, mantido pela Uniao.","","","","","Constituicao Federal de 1988; organizacao judiciaria do Distrito Federal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
