statement,alternative_a,alternative_b,alternative_c,alternative_d,alternative_e,correct_answer,position,board,contest,subject,topic,year,explanation,organization,exam,page,question,references,keywords,status,package,package_version,origin
"O uso racional de antimicrobianos ('antimicrobial stewardship'), estrategia que interage diretamente com a CCIH na prevencao de multirresistencia bacteriana, tem como um de seus principios centrais:","o uso de antibioticoterapia de amplo espectro como primeira escolha em toda situacao clinica, independentemente do agente suspeito.","a prescricao de antimicrobianos baseada em indicacao clinica adequada, escolha racional do espectro e reavaliacao/ajuste ou suspensao conforme resposta clinica e resultados de cultura.","a automedicacao orientada pela equipe de enfermagem, sem necessidade de prescricao medica.","a manutencao do mesmo esquema antimicrobiano por tempo indefinido, independentemente de melhora clinica.","a dispensa de qualquer criterio tecnico, priorizando exclusivamente o custo do medicamento.","B","enfermeiro","fundacao-vunesp","","controle-de-infeccao-hospitalar","ccih-e-prevencao-de-infeccao-hospitalar","","O uso racional de antimicrobianos pressupoe indicacao clinica adequada, escolha racional de espectro e reavaliacao continua conforme resposta e cultura.","","","","","ANVISA/OMS, programas de antimicrobial stewardship.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O 'bundle' de prevencao de Infeccao de Corrente Sanguinea associada a Cateter Venoso Central reune um conjunto de medidas que, aplicadas de forma combinada, reduzem significativamente o risco de infeccao. O conceito de 'bundle' pressupoe que:","a aplicacao de apenas uma das medidas isoladamente ja garante o mesmo efeito do conjunto completo.","as medidas devem ser aplicadas em conjunto e de forma consistente, ja que a eficacia do bundle depende da adesao a todos os itens combinados, nao a itens isolados.","o bundle e opcional, aplicavel apenas quando a equipe considerar conveniente.","o bundle substitui a necessidade de indicacao clinica do cateter.","o bundle e exclusivo de pacientes oncologicos.","B","enfermeiro","instituto-aocp","","controle-de-infeccao-hospitalar","ccih-e-prevencao-de-infeccao-hospitalar","","A eficacia do bundle depende da aplicacao consistente do conjunto de medidas, nao de itens isolados.","","","","","ANVISA, Medidas de Prevencao de IRAS - bundles.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Durante uma auditoria da CCIH, verifica-se que, em uma unidade de internacao, a cabeceira do leito de pacientes em ventilacao mecanica esta sistematicamente abaixo de 30 graus, embora as demais medidas do bundle de prevencao de PAV estejam sendo cumpridas. A interpretacao tecnicamente correta desse achado e que:","o bundle permanece plenamente eficaz, ja que a maioria das medidas esta sendo cumprida.","a nao adesao a um item do bundle compromete sua eficacia como conjunto, exigindo intervencao educativa/corretiva da CCIH junto a equipe, ja que a eficacia do bundle depende da adesao a todos os itens.","a elevacao da cabeceira e a medida menos relevante do bundle e pode ser dispensada sem prejuizo.","a CCIH nao tem atribuicao para intervir em praticas assistenciais de unidades de internacao.","o achado nao deve ser registrado, por nao configurar infeccao confirmada.","B","enfermeiro","idecan","","controle-de-infeccao-hospitalar","ccih-e-prevencao-de-infeccao-hospitalar","","A adesao parcial compromete a eficacia do bundle como conjunto; cabe a CCIH intervir educativa/corretivamente junto a equipe assistencial.","","","","","ANVISA, Medidas de Prevencao de IRAS - bundles.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Em relacao a limpeza e desinfeccao de superficies hospitalares como medida de prevencao de IRAS, e correto afirmar que superficies frequentemente tocadas (ex.: grades de leito, macanetas, mesa de cabeceira) devem:","ser limpas apenas uma vez por semana, independentemente do fluxo de contato.","receber limpeza e desinfeccao com frequencia aumentada, por serem pontos de maior risco de contaminacao cruzada entre pacientes e profissionais.","ser limpas apenas quando visivelmente sujas, nunca de forma programada.","dispensar desinfeccao, bastando a limpeza com agua e sabao.","ser limpas exclusivamente pela equipe de enfermagem, nunca pela equipe de higienizacao.","B","enfermeiro","instituto-consulplan","","controle-de-infeccao-hospitalar","ccih-e-prevencao-de-infeccao-hospitalar","","Superficies de alto toque exigem limpeza/desinfeccao com frequencia aumentada, por serem pontos de maior risco de contaminacao cruzada.","","","","","ANVISA, limpeza e desinfeccao de superficies em servicos de saude.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Do ponto de vista epidemiologico, a diferenca entre surto e endemia de uma Infeccao Relacionada a Assistencia a Saude e que:","surto e endemia sao sinonimos, sem distincao tecnica.","surto e a ocorrencia de um numero de casos acima do esperado, concentrado em tempo e espaco, enquanto endemia e a manutencao de um numero relativamente constante de casos ao longo do tempo, dentro do esperado para aquele contexto.","endemia e sempre mais grave que surto, por definicao.","surto se refere exclusivamente a infeccoes virais, e endemia a infeccoes bacterianas.","apenas a CCIH pode declarar endemia, nunca surto.","B","enfermeiro","fgv","","controle-de-infeccao-hospitalar","ccih-e-prevencao-de-infeccao-hospitalar","","Surto e a ocorrencia de casos acima do esperado, concentrada em tempo/espaco; endemia e a manutencao de um numero relativamente constante e esperado de casos ao longo do tempo.","","","","","Epidemiologia hospitalar, conceitos de vigilancia.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um paciente apresenta diarreia associada a Clostridioides difficile, confirmada por exame laboratorial. Em relacao as medidas de precaucao, e correto afirmar que:","deve-se instituir precaucao de contato, com atencao especial a higienizacao das maos com agua e sabao (o alcool em gel isoladamente tem eficacia reduzida contra os esporos de C. difficile).","basta a precaucao padrao, sem necessidade de precaucao de contato.","deve-se instituir precaucao para aerossois, ja que a transmissao ocorre exclusivamente pelo ar.","o alcool em gel e suficiente e mais eficaz que a lavagem com agua e sabao para este agente.","nao ha necessidade de qualquer precaucao adicional apos o inicio de antibioticoterapia.","A","enfermeiro","ibfc","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","C. difficile forma esporos resistentes ao alcool; a higienizacao com agua e sabao e preferida, associada a precaucao de contato.","","","","","ANVISA, precaucoes especificas por agente.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A tuberculose pulmonar bacilifera e uma doenca transmitida por via aerea, exigindo precaucao para aerossois. Entre as medidas especificas dessa precaucao, esta:","uso de mascara cirurgica comum pelos profissionais, sem necessidade de respirador especial.","uso de respirador com filtro de particulas (tipo N95/PFF2) pelos profissionais ao entrar no quarto, alem de quarto privativo com pressao negativa, quando disponivel.","dispensa de qualquer protecao respiratoria, sendo suficiente a precaucao de contato.","uso de avental impermeavel como unica medida especifica necessaria.","manutencao da porta do quarto sempre aberta, para melhorar a ventilacao natural.","B","enfermeiro","fundacao-vunesp","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","A precaucao para aerossois exige respirador N95/PFF2 e, quando disponivel, quarto privativo com pressao negativa.","","","","","ANVISA, precaucoes por via de transmissao.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A varicela (catapora), doenca transmitida por via aerea, exige precaucao para aerossois, alem de precaucao de contato (pelas lesoes cutaneas). Um profissional de saude sem historico comprovado de varicela ou vacinacao previa, diante da necessidade de assistencia a um paciente com varicela, deve, preferencialmente:","prestar o atendimento normalmente, sem qualquer restricao, ja que a varicela e considerada doenca 'benigna' na maioria dos casos.","evitar, quando possivel, prestar assistencia direta a esse paciente, priorizando profissionais com imunidade comprovada (vacinacao ou infeccao previa), dada sua suscetibilidade.","receber a vacina apos o contato, sem qualquer outra medida.","usar apenas luvas, dispensando qualquer protecao respiratoria.","nao ha qualquer recomendacao especial para profissionais suscetiveis.","B","enfermeiro","instituto-aocp","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","Profissionais suscetiveis (sem imunidade comprovada) devem, preferencialmente, ser afastados do atendimento direto a pacientes com varicela.","","","","","ANVISA, precaucoes por via de transmissao.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um paciente em neutropenia grave, decorrente de quimioterapia, encontra-se em risco aumentado de adquirir infeccoes a partir do ambiente e de outras pessoas. A medida de precaucao indicada nesse contexto, distinta das precaucoes padrao de isolamento (que protegem terceiros do paciente), e a:","precaucao de contato, ja que protege terceiros da transmissao a partir do paciente.","precaucao protetora (ou reversa), que visa proteger o paciente imunossuprimido de microrganismos do ambiente e de outras pessoas.","precaucao para aerossois, aplicavel independentemente da causa da neutropenia.","ausencia de qualquer precaucao, ja que a neutropenia nao e doenca transmissivel.","precaucao de goticulas, exclusivamente.","B","enfermeiro","idecan","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","A precaucao protetora/reversa inverte a logica das demais precaucoes: protege o paciente imunossuprimido do ambiente, nao terceiros do paciente.","","","","","Literatura de epidemiologia hospitalar; oncologia/hematologia.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Segundo o modelo dos '5 momentos para a higienizacao das maos', preconizado pela OMS e adotado pela ANVISA, o primeiro momento recomendado e a higienizacao das maos:","apos tocar o paciente.","antes de tocar o paciente.","apos contato com superficies proximas ao paciente, exclusivamente.","apenas apos procedimentos invasivos.","apenas ao final do turno de trabalho.","B","enfermeiro","ibfc","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","O primeiro dos 5 momentos da OMS e 'antes de tocar o paciente'.","","","","","ANVISA/OMS, Manual 'Higienizacao das Maos em Servicos de Saude'.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O modelo dos '5 momentos para a higienizacao das maos' tem como objetivo principal:","substituir integralmente o uso de luvas em qualquer procedimento.","orientar, de forma padronizada, os momentos criticos em que a higienizacao das maos deve ocorrer durante o cuidado ao paciente, reduzindo o risco de transmissao cruzada de microrganismos.","reduzir a frequencia de higienizacao das maos, tornando-a opcional fora desses momentos.","aplicar-se exclusivamente a procedimentos cirurgicos.","substituir a necessidade de precaucoes especificas por tipo de transmissao.","B","enfermeiro","fgv","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","O modelo padroniza os momentos criticos de higienizacao das maos, reduzindo transmissao cruzada - nao substitui luvas nem precaucoes especificas.","","","","","ANVISA/OMS, Manual 'Higienizacao das Maos em Servicos de Saude'.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Em relacao as precaucoes em servicos de saude, e correto afirmar que:","as precaucoes padrao devem ser aplicadas a todos os pacientes, independentemente de diagnostico confirmado ou suspeita de doenca transmissivel, enquanto as precaucoes especificas (contato, goticulas, aerossois) sao adicionadas conforme a via de transmissao do agente suspeito ou confirmado.","as precaucoes especificas substituem integralmente as precaucoes padrao, quando indicadas.","as precaucoes padrao so se aplicam a pacientes com diagnostico confirmado de doenca infecciosa.","nao ha distincao entre precaucao padrao e precaucao especifica na pratica hospitalar brasileira.","as precaucoes especificas dispensam a higienizacao das maos, sendo o uso de luvas suficiente.","A","enfermeiro","cebraspe","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","Precaucoes padrao aplicam-se a todos os pacientes; precaucoes especificas sao adicionadas conforme a via de transmissao do agente, sem substituir as padrao.","","","","","ANVISA, precaucoes padrao e especificas.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um paciente em precaucao de contato, por colonizacao previa por bacteria multirresistente, apresenta duas culturas de vigilancia consecutivas negativas, coletadas em momentos apropriados. A conduta da CCIH, nesse contexto, tipicamente envolve:","manter a precaucao de contato indefinidamente, independentemente do resultado de qualquer cultura.","avaliar, conforme protocolo institucional, a possibilidade de suspensao da precaucao de contato, com base nos criterios definidos (ex.: culturas de vigilancia negativas em momentos apropriados).","suspender automaticamente qualquer precaucao assim que o paciente afirmar estar assintomatico, sem necessidade de criterio laboratorial.","transferir o paciente para alta hospitalar imediata, independentemente do quadro clinico.","instituir precaucao para aerossois no lugar da precaucao de contato.","B","enfermeiro","instituto-consulplan","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","A suspensao de precaucao de contato por colonizacao segue criterio laboratorial definido em protocolo institucional (culturas de vigilancia negativas), nao afirmacao subjetiva de melhora.","","","","","ANVISA, precaucoes e criterios de suspensao.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A precaucao de goticulas e indicada para agentes transmitidos por goticulas respiratorias de maior tamanho, que nao permanecem suspensas no ar por longos periodos e se depositam a curtas distancias. Conforme as recomendacoes tecnicas vigentes, a medida de distanciamento associada a essa precaucao e, tipicamente, a manutencao de:","distancia minima de 1 metro entre o leito do paciente e outras pessoas, quando nao for possivel o uso de quarto privativo, alem do uso de mascara cirurgica pelo profissional ao se aproximar do paciente.","distancia minima de 10 metros, semelhante a precaucao para aerossois.","nenhuma distancia minima recomendada, sendo suficiente o uso de luvas.","isolamento em pressao negativa obrigatorio, identico ao exigido para aerossois.","distanciamento aplicavel apenas fora do ambiente hospitalar.","A","enfermeiro","fundacao-vunesp","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","A precaucao de goticulas recomenda distancia minima de cerca de 1 metro (quando nao ha quarto privativo) e mascara cirurgica ao se aproximar do paciente - diferente da precaucao para aerossois, que exige respirador e maior controle de ventilacao.","","","","","ANVISA, precaucoes por via de transmissao.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Diante de um surto de um mesmo microrganismo multirresistente em uma unidade de internacao, com numero de pacientes colonizados/infectados superior a disponibilidade de quartos privativos, a CCIH pode recomendar:","a suspensao de qualquer precaucao, por inviabilidade pratica.","o isolamento em coorte, agrupando os pacientes colonizados/infectados pelo mesmo microrganismo em uma mesma area, com equipe idealmente dedicada.","a alta hospitalar imediata de todos os pacientes envolvidos, independentemente do quadro clinico.","a transferencia de todos os pacientes para outra instituicao, como unica alternativa possivel.","a dispensa de qualquer registro do surto, para evitar exposicao institucional.","B","enfermeiro","idecan","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","O isolamento em coorte agrupa pacientes colonizados/infectados pelo mesmo agente quando nao ha quartos privativos suficientes, medida reconhecida de contencao de surto.","","","","","ANVISA, controle de surtos hospitalares.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um paciente internado apresenta pneumonia por microrganismo multirresistente transmitido por contato, associada a tosse produtiva intensa com suspeita de transmissao tambem por goticulas. A conduta correta de enfermagem, nesse cenario, e:","aplicar apenas uma das duas precaucoes, escolhendo a que a equipe considerar mais pratica.","instituir as duas precaucoes simultaneamente (contato e goticulas), conforme as vias de transmissao envolvidas, sem que uma substitua a outra.","aguardar confirmacao laboratorial completa antes de instituir qualquer precaucao.","instituir apenas precaucao padrao, por ser suficiente em qualquer cenario.","instituir precaucao para aerossois no lugar das duas, por ser 'mais segura'.","B","enfermeiro","fgv","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","Quando mais de uma via de transmissao esta envolvida, as precaucoes correspondentes sao combinadas, sem que uma substitua a outra, e sem aguardar confirmacao laboratorial para instituir a precaucao empirica.","","","","","ANVISA, precaucoes combinadas.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Para o uso adequado do respirador com filtro de particulas (N95/PFF2) na precaucao para aerossois, e recomendada a realizacao de:","teste de vedacao (fit test/teste de vedacao) periodico, para garantir o ajuste adequado a face do profissional.","substituicao do respirador apenas uma vez por ano, independentemente do uso.","uso do mesmo respirador por multiplos profissionais, para economia de insumos.","dispensa de qualquer teste, bastando a impressao visual de que o respirador esta bem ajustado.","uso do respirador apenas por baixo da mascara cirurgica, nunca isoladamente.","A","enfermeiro","cebraspe","","controle-de-infeccao-hospitalar","precaucoes-e-isolamento","","O teste de vedacao (fit test) periodico garante o ajuste adequado do respirador N95/PFF2 a face do profissional, essencial para sua eficacia.","","","","","ANVISA, uso de equipamentos de protecao respiratoria.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A rastreabilidade de materiais reprocessados, exigida pela RDC ANVISA no 15/2012, tem como principal finalidade, do ponto de vista da vigilancia epidemiologica:","permitir apenas o controle de estoque de materiais, sem relacao com infeccao.","permitir identificar, em caso de suspeita de falha no processo de esterilizacao, quais pacientes foram expostos ao lote/material envolvido, possibilitando investigacao epidemiologica e intervencao oportuna.","substituir a necessidade de indicadores biologicos de esterilizacao.","aplicar-se exclusivamente a materiais descartaveis de uso unico.","ser de responsabilidade exclusiva do fabricante do material, sem participacao da instituicao de saude.","B","enfermeiro","ibfc","","controle-de-infeccao-hospitalar","reprocessamento-de-produtos-para-saude","","A rastreabilidade permite identificar pacientes expostos a um lote/material com suspeita de falha, possibilitando investigacao epidemiologica - finalidade central da exigencia da RDC 15/2012 do ponto de vista de vigilancia.","","","","","ANVISA, RDC no 15/2012.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Uma falha nao identificada no processo de esterilizacao de materiais cirurgicos pode configurar-se como fonte de um surto de Infeccao de Sitio Cirurgico. Diante da suspeita desse cenario, cabe a CCIH, em conjunto com a Central de Material e Esterilizacao:","investigar a possivel relacao epidemiologica entre os casos e o lote/processo de esterilizacao envolvido, revisando os indicadores de esterilizacao registrados.","desconsiderar a hipotese, ja que falhas de esterilizacao nunca causam infeccao.","atribuir automaticamente a responsabilidade exclusivamente ao paciente.","suspender toda e qualquer cirurgia da instituicao indefinidamente, sem investigacao previa.","nao notificar o achado, por nao ser atribuicao da CCIH.","A","enfermeiro","fundacao-vunesp","","controle-de-infeccao-hospitalar","reprocessamento-de-produtos-para-saude","","A investigacao epidemiologica da relacao entre casos de ISC e possivel falha de esterilizacao e atribuicao conjunta da CCIH e da CME.","","","","","ANVISA, investigacao de surtos relacionados a produtos para saude.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O indicador biologico de esterilizacao, que utiliza esporos bacterianos resistentes para validar a eficacia do processo, e considerado, do ponto de vista da vigilancia de qualidade em controle de infeccao, o indicador:","menos confiavel entre os disponiveis, sendo dispensavel.","de maior confiabilidade para confirmar a eficacia da esterilizacao, complementando os indicadores quimicos e fisicos, que indicam apenas exposicao ao processo, nao necessariamente sua eficacia microbiologica.","exclusivo para materiais de uso unico.","desnecessario quando o indicador quimico esta adequado.","utilizado apenas em auditorias externas, nunca na rotina interna da instituicao.","B","enfermeiro","instituto-aocp","","controle-de-infeccao-hospitalar","reprocessamento-de-produtos-para-saude","","O indicador biologico e o de maior confiabilidade para confirmar eficacia microbiologica da esterilizacao, complementando (nao substituindo) indicadores quimicos e fisicos.","","","","","ANVISA/SOBECC, Manual de Processamento de Produtos para a Saude.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
