statement,alternative_a,alternative_b,alternative_c,alternative_d,alternative_e,correct_answer,position,board,contest,subject,topic,year,explanation,organization,exam,page,question,references,keywords,status,package,package_version,origin
"Os Eventos Adversos Pos-Vacinacao (EAPV) graves ou inusitados devem ser:","tratados apenas localmente, sem qualquer registro formal.","notificados ao sistema de vigilancia de eventos adversos (integrado ao SI-PNI/sistema de informacao vigente), permitindo o monitoramento da seguranca dos imunobiologicos em uso.","omitidos, para nao gerar inseguranca na populacao.","notificados apenas se o paciente falecer.","de responsabilidade exclusiva do fabricante do imunobiologico, sem participacao do servico de saude.","B","enfermeiro","idecan","","imunizacao","tecnica-de-administracao-de-vacinas","","EAPV graves/inusitados devem ser notificados ao sistema de vigilancia, permitindo monitoramento continuo da seguranca dos imunobiologicos.","","","","","Ministerio da Saude, vigilancia de eventos adversos pos-vacinacao.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A meta de cobertura vacinal recomendada para a maioria das vacinas do calendario basico infantil, necessaria para garantir protecao coletiva (imunidade de rebanho) contra doencas imunopreveniveis, e, de forma geral, de pelo menos:","50% da populacao-alvo.","95% da populacao-alvo.","10% da populacao-alvo.","nao ha meta de cobertura definida.","30% da populacao-alvo, apenas em areas urbanas.","B","enfermeiro","fundacao-vunesp","","imunizacao","avaliacao-da-cobertura-vacinal","","A meta de cobertura recomendada para a maioria das vacinas do calendario basico e de pelo menos 95%, necessaria para imunidade coletiva.","","","","","Ministerio da Saude, indicadores do PNI.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A taxa de abandono, indicador utilizado na avaliacao da cobertura vacinal, e calculada com base na diferenca entre:","o numero de nascidos vivos e o numero de obitos no periodo.","o numero de doses iniciais (1a dose) e o numero de doses finais (ultima dose) de um esquema de multiplas doses, aplicadas na mesma coorte de individuos.","o numero de vacinas em estoque e o numero de vacinas aplicadas.","o numero de profissionais vacinados e o numero de profissionais nao vacinados.","o numero de salas de vacina existentes e o numero de salas em funcionamento.","B","enfermeiro","instituto-aocp","","imunizacao","avaliacao-da-cobertura-vacinal","","A taxa de abandono reflete a diferenca entre a 1a e a ultima dose de um esquema multidose, na mesma coorte.","","","","","Ministerio da Saude, indicadores do PNI.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A avaliacao da cobertura vacinal pode ser realizada por diferentes metodos, entre eles o metodo administrativo (baseado nos registros de doses aplicadas no Sistema de Informacao do PNI - SI-PNI, em relacao a populacao-alvo estimada) e o inquerito de cobertura vacinal (baseado em amostragem domiciliar). Uma limitacao reconhecida do metodo administrativo e:","ser sempre mais impreciso que o inquerito, em qualquer circunstancia.","depender da qualidade do registro das doses aplicadas e da estimativa populacional utilizada como denominador, podendo gerar distorcoes (para mais ou para menos) quando esses dados sao imprecisos.","nao poder ser realizado em nenhuma circunstancia no Brasil.","exigir amostragem domiciliar obrigatoria.","ser aplicavel apenas a vacinas de dose unica.","B","enfermeiro","instituto-consulplan","","imunizacao","avaliacao-da-cobertura-vacinal","","O metodo administrativo depende da qualidade do registro e da estimativa populacional (denominador), podendo gerar distorcoes quando esses dados sao imprecisos.","","","","","Ministerio da Saude, SI-PNI, metodos de avaliacao de cobertura vacinal.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Em relacao aos tipos de imunidade adquirida, a imunidade conferida pela vacinacao e classificada como imunidade ativa, pois:","o proprio organismo produz seus anticorpos em resposta ao estimulo antigenico, gerando protecao duradoura, muitas vezes com memoria imunologica.","os anticorpos sao transferidos prontos de outra fonte (soro/imunoglobulina), sem o organismo participar da producao.","nao gera qualquer memoria imunologica, sendo sempre temporaria.","e identica, em mecanismo, a imunidade passiva.","depende exclusivamente da idade do individuo, sem relacao com producao de anticorpos.","A","enfermeiro","cebraspe","","imunizacao","resposta-imune-humoral-e-imunoglobulinas","","A imunidade ativa (vacinacao) resulta da producao propria de anticorpos pelo organismo, gerando protecao duradoura e memoria imunologica.","","","","","Literatura de imunologia basica; Ministerio da Saude.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Quanto a composicao, as vacinas podem ser classificadas, entre outras categorias, em vacinas de virus/bacteria vivos atenuados, vacinas inativadas (virus/bacteria mortos), vacinas de subunidade/toxoide (fragmento do agente ou toxina inativada) e vacinas conjugadas (antigeno polissacaridico ligado a uma proteina carreadora, para melhorar a resposta imune em criancas pequenas). Um exemplo de vacina conjugada do calendario basico brasileiro e a vacina:","BCG.","Pneumococica conjugada.","Febre Amarela.","Triplice Viral.","Varicela.","B","enfermeiro","ibfc","","imunizacao","resposta-imune-humoral-e-imunoglobulinas","","A vacina pneumococica conjugada liga o antigeno polissacaridico a uma proteina carreadora, melhorando a resposta imune em criancas pequenas.","","","","","Literatura de imunologia basica; Ministerio da Saude.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um paciente sofre mordedura de um animal com suspeita de raiva, em ferimento grave, classificado como de alto risco. Conforme protocolo de profilaxia antirrabica humana, a conduta pode incluir, alem da vacina antirrabica, a administracao de:","apenas antibiotico, sem qualquer imunobiologico especifico.","soro ou imunoglobulina antirrabica, disponibilizado por meio dos Centros de Referencia para Imunobiologicos Especiais (CRIE), conforme avaliacao de risco do caso.","apenas analgesico, sem qualquer profilaxia especifica.","vacina de virus vivo atenuado contra raiva, nunca inativada.","nenhuma conduta especifica alem da limpeza do ferimento.","B","enfermeiro","fgv","","imunizacao","resposta-imune-humoral-e-imunoglobulinas","","Em ferimentos de alto risco, alem da vacina, pode ser indicado soro/imunoglobulina antirrabica, disponibilizado via CRIE, conforme avaliacao de risco.","","","","","Ministerio da Saude, profilaxia antirrabica humana; CRIE.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A transferencia natural de anticorpos maternos (predominantemente da classe IgG) atraves da placenta para o feto, conferindo protecao temporaria ao recem-nascido nos primeiros meses de vida, e um exemplo de imunidade:","ativa artificial.","passiva natural.","ativa natural.","passiva artificial.","nenhuma das anteriores, pois nao constitui imunidade.","B","enfermeiro","cebraspe","","imunizacao","resposta-imune-humoral-e-imunoglobulinas","","A transferencia placentaria de IgG materna e imunidade passiva natural - passiva porque os anticorpos sao transferidos prontos, natural porque ocorre por processo fisiologico, nao por intervencao medica.","","","","","Literatura de imunologia basica.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A cadeia de frio (ou rede de frio), no contexto da imunizacao, e definida como:","o conjunto de normas apenas de transporte de vacinas, sem relacao com armazenamento.","o conjunto de procedimentos tecnicos e administrativos que garante a manutencao da temperatura adequada dos imunobiologicos desde sua producao ate o momento da administracao ao usuario.","exclusivamente o equipamento de refrigeracao da sala de vacinacao.","um procedimento aplicavel apenas durante emergencias de saude publica.","uma norma exclusiva de responsabilidade do fabricante, sem participacao do servico de saude local.","B","enfermeiro","ibfc","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","A cadeia de frio abrange todo o percurso do imunobiologico, da producao a administracao, nao apenas transporte ou um unico equipamento.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Na estrutura da Rede de Frio do PNI, a instancia nacional e responsavel por:","aplicar diretamente as vacinas na populacao.","receber os imunobiologicos do laboratorio produtor/fornecedor internacional e distribui-los as instancias estaduais, mantendo grandes camaras frias de armazenamento.","realizar exclusivamente o controle de qualidade laboratorial das vacinas apos aplicadas.","substituir integralmente as instancias estaduais e municipais.","atuar apenas em campanhas de vacinacao, nao na rotina.","B","enfermeiro","fgv","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","A instancia nacional recebe os imunobiologicos dos produtores/fornecedores e distribui as instancias estaduais, mantendo grandes camaras frias.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Na estrutura hierarquica da Rede de Frio, entre a instancia nacional e a instancia municipal, situa-se a instancia:","internacional.","regional/estadual, responsavel por armazenar e distribuir os imunobiologicos as instancias municipais de sua area de abrangencia.","apenas a sala de vacinacao.","exclusivamente hospitalar.","nao existe instancia intermediaria, sendo o fluxo direto do nivel nacional ao local.","B","enfermeiro","fundacao-vunesp","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","A instancia regional/estadual armazena e distribui os imunobiologicos as instancias municipais, situando-se entre a nacional e a municipal.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A instancia municipal da Rede de Frio e responsavel por:","fabricar os imunobiologicos utilizados no municipio.","receber os imunobiologicos da instancia regional/estadual e distribui-los as salas de vacinacao (instancia local) de sua rede de saude.","substituir a necessidade de sala de vacinacao.","realizar apenas o descarte de imunobiologicos vencidos.","atuar exclusivamente em hospitais privados.","B","enfermeiro","instituto-aocp","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","A instancia municipal recebe da estadual e distribui as salas de vacinacao, instancia local.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Na sala de vacinacao, instancia local e ultimo elo da Rede de Frio antes da administracao ao usuario, o equipamento de refrigeracao destinado a conservacao dos imunobiologicos deve ser:","um refrigerador domestico comum, compartilhado com alimentos e outros produtos, sem qualquer restricao.","de uso exclusivo para imunobiologicos, nao compartilhado com alimentos, medicamentos ou outros materiais.","opcional, podendo os imunobiologicos ficarem a temperatura ambiente por curtos periodos sem qualquer prejuizo.","qualquer freezer domestico, independentemente da temperatura atingida.","dispensavel, desde que os imunobiologicos sejam usados no mesmo dia do recebimento.","B","enfermeiro","idecan","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","O refrigerador da sala de vacinacao deve ser de uso exclusivo para imunobiologicos, nao compartilhado com alimentos ou outros materiais.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Durante uma falha de energia eletrica prolongada na sala de vacinacao, a equipe de enfermagem verifica que a temperatura do refrigerador de imunobiologicos comecou a se elevar, ultrapassando a faixa recomendada. A conduta correta, imediatamente, e:","descartar automaticamente todos os imunobiologicos armazenados, sem qualquer avaliacao tecnica adicional.","registrar a temperatura e o horario da ocorrencia, isolar os imunobiologicos potencialmente comprometidos, buscar transferencia para outro equipamento com temperatura adequada (quando disponivel) e comunicar a instancia responsavel para avaliacao tecnica da estabilidade dos produtos antes de qualquer decisao de uso ou descarte.","continuar usando os imunobiologicos normalmente, sem qualquer registro do ocorrido.","aguardar 7 dias antes de qualquer conduta.","transferir os imunobiologicos para um freezer domestico comum, sem qualquer controle de temperatura.","B","enfermeiro","instituto-consulplan","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","Diante de falha de temperatura, a conduta e registrar, isolar, buscar transferencia adequada e comunicar a instancia responsavel para avaliacao tecnica - nunca descartar automaticamente nem continuar usando sem avaliacao.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A faixa de temperatura recomendada para a conservacao da maioria dos imunobiologicos no refrigerador da sala de vacinacao, segundo as normas de Rede de Frio, e de:","-20 graus C a -10 graus C.","+2 graus C a +8 graus C.","+15 graus C a +20 graus C.","0 graus C exatos, sem variacao admitida.","temperatura ambiente, sem necessidade de refrigeracao.","B","enfermeiro","cebraspe","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","A faixa recomendada para a maioria dos imunobiologicos no refrigerador e de +2 graus C a +8 graus C.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Em relacao a organizacao interna do refrigerador de imunobiologicos na sala de vacinacao, e uma pratica recomendada:","armazenar os imunobiologicos na porta do equipamento, por ser o local de mais facil acesso.","evitar armazenar os imunobiologicos na porta do equipamento (area de maior variacao de temperatura), organiza-los com espacamento adequado entre as caixas para permitir circulacao de ar frio, e manter garrafas com agua no fundo/prateleiras inferiores para ajudar a estabilizar a temperatura.","lotar completamente todas as prateleiras, sem qualquer espacamento, para 'economizar espaco'.","armazenar alimentos e imunobiologicos juntos, desde que na mesma prateleira.","desligar o equipamento a noite, para 'economizar energia'.","B","enfermeiro","ibfc","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","Evitar a porta (maior variacao de temperatura), manter espacamento para circulacao de ar e usar garrafas de agua para estabilizar temperatura sao praticas recomendadas.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um lote de vacinas e encontrado armazenado fora da faixa de temperatura recomendada por um periodo determinado, sem que a equipe tenha certeza do tempo exato de exposicao. A conduta tecnicamente correta e:","descartar imediatamente todo o lote, sem qualquer investigacao, presumindo perda total.","utilizar normalmente o lote, presumindo que a exposicao nao trouxe qualquer prejuizo.","isolar o lote (identificando-o como sob suspeita), nao utiliza-lo ate nova orientacao, e comunicar a instancia responsavel (regional/estadual) para avaliacao tecnica da estabilidade/potencia do produto antes de definir seu uso ou descarte.","aplicar o lote apenas em pacientes de baixo risco, como forma de 'testar' sua eficacia.","devolver o lote ao fabricante sem qualquer registro ou comunicacao previa.","C","enfermeiro","fgv","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","A conduta correta e isolar, nao utilizar ate nova orientacao e comunicar a instancia responsavel para avaliacao tecnica - nem descarte automatico, nem uso presumido, nem 'teste' em pacientes.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"No transporte de imunobiologicos entre instancias da Rede de Frio, as caixas termicas devem utilizar, para manutencao da temperatura, preferencialmente:","gelo comum (agua congelada) em contato direto com os imunobiologicos.","bobinas de gelo reciclavel (gelox), evitando contato direto entre o imunobiologico e a fonte de frio extremo, prevenindo congelamento acidental de produtos que nao podem ser congelados.","nenhuma fonte de frio, apenas o isolamento termico da caixa.","gelo seco em contato direto, para qualquer tipo de imunobiologico.","agua morna, para 'equilibrar' a temperatura durante o transporte.","B","enfermeiro","fundacao-vunesp","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","Bobinas de gelo reciclavel, sem contato direto com o imunobiologico, previnem congelamento acidental de produtos sensiveis ao congelamento.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A base normativa nacional que estabelece diretrizes tecnicas e operacionais para a Rede de Frio no ambito do Programa Nacional de Imunizacoes e o Manual de Rede de Frio, vinculado a:","Portaria MS/GM no 1.498/2013.","Lei no 8.080/1990, exclusivamente.","Resolucao COFEN no 564/2017.","RDC ANVISA no 15/2012.","Portaria MS/GM no 2.616/1998.","A","enfermeiro","instituto-aocp","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","A Portaria MS/GM no 1.498/2013 e a base normativa vinculada ao Manual de Rede de Frio.","","","","","Ministerio da Saude, Portaria MS/GM no 1.498/2013.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O monitoramento sistematico da temperatura do refrigerador de imunobiologicos, incluindo o registro em mapa/planilha de controle (idealmente com leituras de temperatura minima e maxima ao longo do dia), tem como principal finalidade:","apenas cumprir uma exigencia burocratica, sem relacao com a qualidade dos imunobiologicos.","permitir a deteccao precoce de variacoes de temperatura fora da faixa recomendada, possibilitando intervencao oportuna antes que os imunobiologicos sejam comprometidos.","substituir a necessidade de manutencao preventiva do equipamento.","ser realizado apenas uma vez por semana, independentemente do fluxo da sala de vacinacao.","ser de responsabilidade exclusiva do tecnico de manutencao do equipamento, sem participacao da equipe de enfermagem.","B","enfermeiro","idecan","","imunizacao","cadeia-de-frio-e-conservacao-de-imunobiologicos","","O registro sistematico de temperatura permite deteccao precoce de variacoes, possibilitando intervencao oportuna antes de comprometer os imunobiologicos.","","","","","Ministerio da Saude, Manual de Rede de Frio.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
