statement,alternative_a,alternative_b,alternative_c,alternative_d,alternative_e,correct_answer,position,board,contest,subject,topic,year,explanation,organization,exam,page,question,references,keywords,status,package,package_version,origin
"O processo de interpretacao e agrupamento dos dados coletados na Avaliacao de Enfermagem, que culmina na formulacao de diagnosticos de enfermagem, corresponde, na Resolucao COFEN no 736/2024, a etapa de:","Avaliacao de Enfermagem","Diagnostico de Enfermagem","Planejamento de Enfermagem","Implementacao de Enfermagem","Evolucao de Enfermagem","B","enfermeiro","ibfc","","sistematizacao-da-assistencia-de-enfermagem-sae","processo-de-enfermagem","","O Diagnostico de Enfermagem e a 2a etapa, na qual os dados coletados sao interpretados e agrupados para formular o(s) diagnostico(s).","","","","","COFEN, Resolucao no 736/2024, art. 4o, inciso II.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Conforme o art. 6o da Resolucao COFEN no 736/2024, a formulacao do Diagnostico de Enfermagem e:","atividade que pode ser realizada por qualquer membro da equipe de enfermagem, indistintamente.","atividade privativa do Enfermeiro.","atividade privativa do Tecnico de Enfermagem.","atividade que depende de autorizacao medica previa em todos os casos.","facultativa, podendo ser omitida quando a equipe estiver sobrecarregada.","B","enfermeiro","fgv","","sistematizacao-da-assistencia-de-enfermagem-sae","processo-de-enfermagem","","O art. 6o da Resolucao 736/2024 reforca textualmente a exclusividade do Enfermeiro na formulacao do Diagnostico de Enfermagem, ja prevista na Lei no 7.498/1986.","","","","","COFEN, Resolucao no 736/2024, art. 6o; Lei no 7.498/1986, art. 11, I.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um paciente encontra-se em pos-operatorio imediato, com diagnostico medico de 'apendicite aguda operada'. Ao formular um diagnostico de enfermagem para esse paciente, o enfermeiro deve elaborar um enunciado que descreva:","a mesma condicao clinica ja descrita no diagnostico medico, sem alteracao.","uma resposta humana do paciente ao processo saude-doenca ou a um risco associado (por exemplo, risco de infeccao do sitio cirurgico), nao a doenca em si.","exclusivamente a conduta cirurgica ja realizada.","o codigo da Classificacao Internacional de Doencas (CID) correspondente.","a prescricao medicamentosa determinada pelo medico responsavel.","B","enfermeiro","cebraspe","","sistematizacao-da-assistencia-de-enfermagem-sae","processo-de-enfermagem","","O diagnostico de enfermagem descreve uma resposta humana ao processo saude/doenca (real, de risco, de promocao da saude ou sindrome), nao a condicao medica em si.","","","","","COFEN, Resolucao no 736/2024.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Na etapa de Planejamento de Enfermagem, conforme a Resolucao COFEN no 736/2024, o enfermeiro determina:","apenas o diagnostico medico do paciente.","os resultados esperados e as acoes/intervencoes de enfermagem, com base nos diagnosticos de enfermagem ja formulados.","exclusivamente o horario de alta hospitalar.","apenas a escala de trabalho da equipe de enfermagem.","o valor a ser cobrado pelo procedimento realizado.","B","enfermeiro","instituto-aocp","","sistematizacao-da-assistencia-de-enfermagem-sae","processo-de-enfermagem","","O Planejamento de Enfermagem determina resultados esperados e intervencoes, a partir dos diagnosticos de enfermagem estabelecidos na etapa anterior.","","","","","COFEN, Resolucao no 736/2024, art. 4o, inciso III.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A Resolucao COFEN no 736/2024 destaca que o plano assistencial de enfermagem pode ser:","elaborado exclusivamente pelo Tecnico de Enfermagem, sem participacao do Enfermeiro.","compartilhado com a equipe de saude, sem que isso transfira a titularidade da decisao diagnostica/terapeutica de enfermagem, que permanece do Enfermeiro.","definido unicamente pelo medico responsavel pelo caso.","dispensado sempre que o paciente estiver em observacao por menos de 24 horas.","elaborado apenas em ambiente hospitalar, nunca em atencao primaria.","B","enfermeiro","fundacao-vunesp","","sistematizacao-da-assistencia-de-enfermagem-sae","processo-de-enfermagem","","A norma vigente admite plano compartilhado com a equipe de saude, mantendo com o Enfermeiro a titularidade da decisao diagnostica/terapeutica de enfermagem.","","","","","COFEN, Resolucao no 736/2024.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A etapa do Processo de Enfermagem em que sao realizadas as acoes/intervencoes determinadas na etapa de Planejamento e denominada, conforme a Resolucao COFEN no 736/2024:","Avaliacao de Enfermagem","Diagnostico de Enfermagem","Planejamento de Enfermagem","Implementacao de Enfermagem","Evolucao de Enfermagem","D","enfermeiro","ibfc","","sistematizacao-da-assistencia-de-enfermagem-sae","processo-de-enfermagem","","A Implementacao de Enfermagem e a 4a etapa, na qual se realizam as acoes/intervencoes definidas no Planejamento.","","","","","COFEN, Resolucao no 736/2024, art. 4o, inciso IV.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Durante a Implementacao de Enfermagem, um Tecnico de Enfermagem realiza um curativo previamente planejado e prescrito pelo Enfermeiro. Ao identificar sinais de piora na ferida, a conduta tecnicamente correta do Tecnico de Enfermagem e:","alterar por conta propria o plano de cuidado e a tecnica de curativo definida.","comunicar a alteracao ao Enfermeiro responsavel, que reavaliara o plano, mantendo a Implementacao sob supervisao.","formular um novo diagnostico de enfermagem para justificar a mudanca.","prescrever um novo curativo sem consultar o Enfermeiro.","ignorar a alteracao, ja que nao faz parte de sua atribuicao observar mudancas no quadro.","B","enfermeiro","fgv","","sistematizacao-da-assistencia-de-enfermagem-sae","processo-de-enfermagem","","O art. 7o da Resolucao 736/2024 mantem a Implementacao sob supervisao do Enfermeiro; o Tecnico nao formula diagnostico nem altera o plano por conta propria.","","","","","COFEN, Resolucao no 736/2024, art. 7o.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Conforme a Resolucao COFEN no 736/2024, a quinta e ultima etapa do Processo de Enfermagem, na qual se verifica se os resultados esperados foram alcancados, e denominada:","Avaliacao de Enfermagem","Diagnostico de Enfermagem","Planejamento de Enfermagem","Implementacao de Enfermagem","Evolucao de Enfermagem","E","enfermeiro","cebraspe","","sistematizacao-da-assistencia-de-enfermagem-sae","processo-de-enfermagem","","A Evolucao de Enfermagem e a 5a etapa vigente, dedicada a verificacao de resultados alcancados.","","","","","COFEN, Resolucao no 736/2024, art. 4o, inciso V.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um enfermeiro estuda um material didatico baseado na Resolucao COFEN no 358/2009 (revogada) e observa que, nessa norma antiga, a quinta etapa do Processo de Enfermagem era chamada 'Avaliacao de Enfermagem'. Segundo a Resolucao COFEN no 736/2024, atualmente vigente, esse mesmo nome ('Avaliacao de Enfermagem') passou a designar:","a quinta etapa, sem alteracao.","a primeira etapa do Processo de Enfermagem, enquanto a antiga quinta etapa passou a se chamar 'Evolucao de Enfermagem'.","uma etapa que deixou de existir na norma vigente.","a segunda etapa (Diagnostico de Enfermagem).","um sinonimo de 'Implementacao de Enfermagem'.","B","enfermeiro","instituto-aocp","","sistematizacao-da-assistencia-de-enfermagem-sae","processo-de-enfermagem","","Ponto de maior risco de confusao da disciplina: 'Avaliacao de Enfermagem' migrou de nome da 5a etapa (norma revogada) para nome da 1a etapa (norma vigente); a antiga 5a etapa passou a se chamar 'Evolucao de Enfermagem'.","","","","","COFEN, Resolucao no 736/2024 (vigente); Resolucao no 358/2009 (revogada).","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A verificacao de mudancas nas respostas do paciente e a comparacao entre o resultado esperado (definido no Planejamento) e o resultado efetivamente alcancado ocorrem, conforme a norma vigente, na etapa de:","Avaliacao de Enfermagem","Diagnostico de Enfermagem","Planejamento de Enfermagem","Implementacao de Enfermagem","Evolucao de Enfermagem","E","enfermeiro","fundacao-vunesp","","sistematizacao-da-assistencia-de-enfermagem-sae","processo-de-enfermagem","","A Evolucao de Enfermagem mensura o resultado alcancado em comparacao ao esperado, fechando e reabrindo o ciclo do Processo de Enfermagem.","","","","","COFEN, Resolucao no 736/2024.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A Classificacao das Intervencoes de Enfermagem (NIC), desenvolvida pela equipe da Universidade de Iowa, organiza cada intervencao padronizada por meio de:","apenas um codigo numerico, sem definicao nem lista de atividades.","titulo padronizado, definicao e lista de atividades especificas, organizados em Dominios e Classes.","exclusivamente uma escala Likert de 5 pontos.","apenas uma descricao narrativa livre, sem estrutura padronizada.","uma lista de diagnosticos de enfermagem associados, sem intervencoes.","B","enfermeiro","ibfc","","sistematizacao-da-assistencia-de-enfermagem-sae","classificacao-de-intervencoes-de-enfermagem-nic","","Cada intervencao NIC e composta por titulo padronizado, definicao e lista de atividades, organizadas em Dominios e Classes.","","","","","BUTCHER, H. K. et al. NIC: Classificacao das Intervencoes de Enfermagem.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"No sistema NIC, o rotulo padronizado 'Controle de Infeccao' e classificado como uma intervencao de enfermagem, enquanto a acao concreta 'higienizar as maos antes e depois do contato com o paciente' corresponde a:","outra intervencao NIC independente.","uma atividade especifica que operacionaliza a intervencao.","um diagnostico de enfermagem NANDA-I.","um resultado NOC mensuravel.","um item exclusivo do Codigo de Etica.","B","enfermeiro","fgv","","sistematizacao-da-assistencia-de-enfermagem-sae","classificacao-de-intervencoes-de-enfermagem-nic","","No NIC, a intervencao e o rotulo padronizado; a atividade e a acao concreta que a operacionaliza - distincao estrutural do sistema.","","","","","BUTCHER, H. K. et al. NIC: Classificacao das Intervencoes de Enfermagem.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um diagnostico de enfermagem do tipo 'Problema Real', segundo a estrutura da NANDA-I, e tipicamente composto por titulo, definicao e:","apenas fatores de risco.","caracteristicas definidoras e fatores relacionados.","apenas indicadores mensuraveis em escala Likert.","apenas a lista de atividades de intervencao.","exclusivamente o codigo da CID.","B","enfermeiro","cebraspe","","sistematizacao-da-assistencia-de-enfermagem-sae","taxonomias-e-sistemas-de-classificacao","","O diagnostico tipo 'Problema Real' da NANDA-I e estruturado por titulo, definicao, caracteristicas definidoras e fatores relacionados; o tipo 'Risco' usa fatores de risco.","","","","","NANDA INTERNATIONAL. Diagnosticos de Enfermagem da NANDA-I.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Alem do diagnostico de enfermagem do tipo 'Problema Real', a taxonomia NANDA-I preve outros tipos, entre eles o diagnostico de:","Risco, que descreve uma vulnerabilidade a um problema ainda nao instalado.","Cura, que descreve a resolucao definitiva de uma doenca.","Prescricao, que substitui a prescricao medica.","Alta, exclusivo do momento de saida hospitalar.","Intervencao, sinonimo direto de diagnostico Real.","A","enfermeiro","instituto-aocp","","sistematizacao-da-assistencia-de-enfermagem-sae","taxonomias-e-sistemas-de-classificacao","","A NANDA-I preve os tipos Real (Problema), Risco, Promocao da Saude e Sindrome; 'Risco' descreve vulnerabilidade a um problema ainda nao instalado.","","","","","NANDA INTERNATIONAL. Diagnosticos de Enfermagem da NANDA-I.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Na Classificacao dos Resultados de Enfermagem (NOC), cada resultado e mensurado por meio de um conjunto de indicadores, tipicamente avaliados em:","escalas do tipo Likert de 5 pontos.","valores binarios (sim/nao), exclusivamente.","codigos alfanumericos sem gradacao.","unidades monetarias.","datas de reavaliacao, sem escala de intensidade.","A","enfermeiro","ibfc","","sistematizacao-da-assistencia-de-enfermagem-sae","taxonomias-e-sistemas-de-classificacao","","Os indicadores NOC sao tipicamente avaliados em escalas Likert de 5 pontos, permitindo mensurar a evolucao do paciente entre estados.","","","","","MOORHEAD, S. et al. NOC: Classificacao dos Resultados de Enfermagem.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O modelo conhecido como NNN Linkage refere-se a interligacao entre:","Norma, Norma, Norma (as tres resolucoes do COFEN sobre a disciplina).","NANDA-I (diagnostico), NIC (intervencao) e NOC (resultado).","apenas NIC e NOC, sem participacao da NANDA-I.","Nefrologia, Neurologia e Nutricao, como especialidades clinicas.","Nivel 1, Nivel 2 e Nivel 3 do Gate Editorial.","B","enfermeiro","fundacao-vunesp","","sistematizacao-da-assistencia-de-enfermagem-sae","taxonomias-e-sistemas-de-classificacao","","NNN Linkage conecta NANDA-I (diagnostico), NIC (intervencao) e NOC (resultado) em um modelo integrado.","","","","","NANDA INTERNATIONAL; BUTCHER, H. K. et al.; MOORHEAD, S. et al.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"As classificacoes NANDA-I, NIC e NOC foram concebidas para operar de forma interligada (NNN Linkage), permitindo conectar diagnostico, intervencao e resultado dentro do Processo de Enfermagem. Nesse sentido, e correto afirmar que essas tres classificacoes:","devem ser utilizadas exclusivamente de forma isolada, sem qualquer interligacao entre si.","foram planejadas para uso interligado, nao apenas individual, fortalecendo a continuidade do raciocinio clinico entre diagnostico, intervencao e resultado.","sao mutuamente excludentes, sendo vedado o uso simultaneo de mais de uma na mesma instituicao.","substituem integralmente a exigencia normativa de registro em prontuario.","sao impostas como obrigatorias por resolucao especifica do COFEN, sem alternativa tecnica.","B","enfermeiro","cebraspe","","sistematizacao-da-assistencia-de-enfermagem-sae","taxonomias-e-sistemas-de-classificacao","","Contrario ao uso isolado, o NNN Linkage foi concebido para uso interligado, conectando diagnostico, intervencao e resultado.","","","","","NANDA INTERNATIONAL; BUTCHER, H. K. et al.; MOORHEAD, S. et al.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A CIPE (Classificacao Internacional para a Pratica de Enfermagem), mantida pelo Conselho Internacional de Enfermeiros (ICN), diferencia-se do modelo NANDA-NIC-NOC por adotar um modelo:","identico ao NNN Linkage, sem nenhuma diferenca estrutural.","composicional, com elementos combinaveis (como Foco, Julgamento, Acao) que permitem construir enunciados de diagnostico, intervencao e resultado numa unica estrutura.","exclusivamente numerico, sem termos descritivos.","restrito a area de saude mental.","obrigatorio por lei federal brasileira.","B","enfermeiro","fgv","","sistematizacao-da-assistencia-de-enfermagem-sae","taxonomias-e-sistemas-de-classificacao","","A CIPE usa um modelo composicional (elementos combinaveis), diferente das tres classificacoes separadas do modelo NANDA-NIC-NOC.","","","","","INTERNATIONAL COUNCIL OF NURSES. ICNP.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O registro das acoes profissionais de enfermagem no prontuario do paciente, incluindo o uso de prontuario eletronico e plataformas digitais, e atualmente regido pela:","Resolucao COFEN no 429/2012, ainda vigente sem alteracoes.","Resolucao COFEN no 754/2024.","Resolucao COFEN no 358/2009.","Lei no 7.498/1986, exclusivamente.","Portaria do Ministerio da Saude no 2.436/2017.","B","enfermeiro","ibfc","","sistematizacao-da-assistencia-de-enfermagem-sae","registro-e-documentacao","","A Resolucao COFEN no 754/2024 revogou expressamente a Resolucao no 429/2012 e e a norma vigente sobre registro e prontuario eletronico.","","","","","COFEN, Resolucao no 754/2024.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Em relacao ao suporte do registro de enfermagem, a Resolucao COFEN no 754/2024 reconhece expressamente:","apenas o registro em papel, vedando qualquer meio eletronico.","tanto o prontuario tradicional quanto o eletronico, com exigencias tecnicas especificas para sistemas digitais.","exclusivamente o registro verbal, sem necessidade de documentacao escrita.","o registro apenas por telefone a central de regulacao.","a dispensa de registro em situacoes de urgencia.","B","enfermeiro","instituto-aocp","","sistematizacao-da-assistencia-de-enfermagem-sae","registro-e-documentacao","","A norma vigente reconhece tanto o suporte tradicional quanto o eletronico, detalhando exigencias tecnicas especificas para os sistemas digitais (S-RES).","","","","","COFEN, Resolucao no 754/2024.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Os Sistemas de Registro Eletronico em Saude (S-RES), tratados pela Resolucao COFEN no 754/2024, podem operar em formato:","exclusivamente hibrido, combinando papel e sistema eletronico obrigatoriamente.","totalmente digital ('paperless'), com exigencia de assinatura digital qualificada padrao ICP-Brasil.","apenas mediante autorizacao judicial previa.","apenas em unidades de terapia intensiva.","sem qualquer exigencia de seguranca da informacao.","B","enfermeiro","fundacao-vunesp","","sistematizacao-da-assistencia-de-enfermagem-sae","registro-e-documentacao","","A norma vigente admite S-RES totalmente digitais ('paperless'), exigindo assinatura digital qualificada padrao ICP-Brasil.","","","","","COFEN, Resolucao no 754/2024, art. 2o.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Quanto ao sigilo das informacoes registradas em plataformas digitais de enfermagem, a Resolucao COFEN no 754/2024 exige:","que o sigilo seja garantido tanto em plataformas publicas quanto privadas.","sigilo apenas em plataformas privadas, sendo dispensado em plataformas publicas.","que as informacoes sejam de acesso publico irrestrito, por transparencia.","que apenas o paciente tenha acesso, vedando o acesso da propria equipe de enfermagem.","que o sigilo seja opcional, a criterio da instituicao.","A","enfermeiro","cebraspe","","sistematizacao-da-assistencia-de-enfermagem-sae","registro-e-documentacao","","A exigencia de sigilo se aplica tanto a plataformas publicas quanto privadas, sem distincao.","","","","","COFEN, Resolucao no 754/2024, art. 5o.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Conforme a Lei no 7.498/1986 e reafirmado pelo art. 6o da Resolucao COFEN no 736/2024, sao atividades privativas do Enfermeiro, entre outras:","apenas a administracao de medicamentos por via oral.","o diagnostico e a prescricao da assistencia de enfermagem.","exclusivamente a limpeza e organizacao da unidade de internacao.","apenas o transporte de pacientes entre setores.","apenas a verificacao de sinais vitais.","B","enfermeiro","ibfc","","sistematizacao-da-assistencia-de-enfermagem-sae","responsabilidade-profissional","","O diagnostico e a prescricao da assistencia de enfermagem sao privativos do Enfermeiro, conforme a Lei no 7.498/1986 e reafirmado pela norma vigente.","","","","","Lei no 7.498/1986, art. 11, I; COFEN, Resolucao no 736/2024, art. 6o.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A base legal que estabelece as competencias privativas do Enfermeiro, hoje reafirmadas pela Resolucao COFEN no 736/2024, e:","a Constituicao Federal de 1988, exclusivamente.","a Lei no 7.498/1986, regulamentada pelo Decreto no 94.406/1987.","apenas o Codigo de Etica dos Profissionais de Enfermagem.","a Resolucao COFEN no 754/2024.","uma portaria do Ministerio da Saude especifica para cada estado.","B","enfermeiro","fgv","","sistematizacao-da-assistencia-de-enfermagem-sae","responsabilidade-profissional","","A base legal das competencias privativas e a Lei no 7.498/1986, regulamentada pelo Decreto no 94.406/1987.","","","","","Lei no 7.498/1986; Decreto no 94.406/1987.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Conforme o art. 7o da Resolucao COFEN no 736/2024, a participacao de Tecnicos e Auxiliares de Enfermagem no Processo de Enfermagem ocorre, entre outras formas, por meio de:","formulacao independente de diagnosticos de enfermagem.","anotacoes de enfermagem e execucao da Implementacao, sob supervisao do Enfermeiro.","definicao exclusiva do plano assistencial, sem participacao do Enfermeiro.","assinatura isolada de prontuario eletronico, substituindo a do Enfermeiro.","auditoria de enfermagem sem qualquer vinculacao hierarquica.","B","enfermeiro","instituto-aocp","","sistematizacao-da-assistencia-de-enfermagem-sae","responsabilidade-profissional","","O art. 7o da Resolucao 736/2024 trata da participacao de Tecnicos/Auxiliares via anotacoes e Implementacao, sempre sob supervisao do Enfermeiro.","","","","","COFEN, Resolucao no 736/2024, art. 7o.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
