statement,alternative_a,alternative_b,alternative_c,alternative_d,alternative_e,correct_answer,position,board,contest,subject,topic,year,explanation,organization,exam,page,question,references,keywords,status,package,package_version,origin
"Sobre a divisao lobar dos pulmoes, e correto afirmar que:","o pulmao direito possui dois lobos e o esquerdo, tres.","ambos os pulmoes possuem tres lobos cada.","o pulmao direito possui tres lobos e o esquerdo, dois.","os pulmoes nao possuem divisao lobar, apenas segmentar.","o pulmao esquerdo possui um unico lobo, devido ao espaco ocupado pelo coracao.","C","enfermeiro","fundacao-vunesp","","anatomia-fisiologia","anatomia-das-vias-aereas-e-pulmoes","","O pulmao direito e dividido em tres lobos (superior, medio, inferior); o esquerdo, em dois (superior e inferior), devido ao espaco ocupado pelo coracao (incisura cardiaca).","","","","","Tortora; Moore.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Durante a inspiracao normal em repouso, o principal musculo responsavel pela expansao da caixa toracica e geracao da pressao intrapleural negativa e o:","Intercostal externo, exclusivamente.","Diafragma.","Esternocleidomastoideo.","Reto abdominal.","Intercostal interno.","B","enfermeiro","instituto-aocp","","anatomia-fisiologia","mecanica-ventilatoria-e-trocas-gasosas","","O diafragma e o principal musculo inspiratorio; sua contracao aumenta o volume da cavidade toracica, reduzindo a pressao intrapleural e permitindo a entrada de ar. Os intercostais externos participam, mas de forma secundaria no repouso.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A hematose, processo de troca gasosa entre o ar alveolar e o sangue capilar pulmonar, ocorre por:","transporte ativo de oxigenio, com gasto de energia celular.","difusao simples, a favor do gradiente de pressao parcial dos gases.","filtracao sob pressao hidrostatica, semelhante a filtracao glomerular.","osmose, a favor do gradiente de concentracao de agua.","transporte mediado por proteinas carreadoras especificas de membrana.","B","enfermeiro","fgv","","anatomia-fisiologia","mecanica-ventilatoria-e-trocas-gasosas","","A hematose ocorre por difusao simples: O2 desloca-se do alveolo (maior pressao parcial) para o sangue capilar (menor pressao parcial), e o CO2 no sentido inverso, sem gasto energetico direto.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O principal estimulo fisiologico que regula o ritmo respiratorio em condicoes normais e a variacao da:","concentracao de oxigenio no sangue arterial, detectada por quimiorreceptores centrais.","concentracao de dioxido de carbono e do pH do liquido cefalorraquidiano, detectada por quimiorreceptores centrais.","temperatura corporal central, detectada pelo hipotalamo.","pressao arterial sistemica, detectada por barorreceptores.","volume pulmonar, detectado exclusivamente por receptores de estiramento bronquico.","B","enfermeiro","instituto-consulplan","","anatomia-fisiologia","controle-da-respiracao","","Os quimiorreceptores centrais, sensiveis ao CO2/pH do liquor, constituem o principal mecanismo regulador do ritmo respiratorio em condicoes normais; a hipoxia (via quimiorreceptores perifericos) e estimulo secundario, mais relevante em condicoes extremas.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Os quimiorreceptores perifericos, localizados nos corpos carotideos e aorticos, sao particularmente sensiveis a reducoes na:","pressao parcial de oxigenio (PaO2) no sangue arterial.","frequencia cardiaca.","temperatura corporal.","concentracao plasmatica de glicose.","pressao venosa central.","A","enfermeiro","idecan","","anatomia-fisiologia","controle-da-respiracao","","Os quimiorreceptores perifericos (corpos carotideos e aorticos) respondem principalmente a queda da PaO2, tornando-se relevantes em hipoxemia significativa, diferentemente dos quimiorreceptores centrais (sensiveis a CO2/pH).","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Considerando a sequencia anatomica do trato gastrointestinal, a ordem correta dos segmentos do intestino delgado, do proximal ao distal, e:","Jejuno, duodeno, ileo.","Ileo, jejuno, duodeno.","Duodeno, jejuno, ileo.","Duodeno, ileo, jejuno.","Jejuno, ileo, duodeno.","C","enfermeiro","fundacao-fafipa","","anatomia-fisiologia","anatomia-do-trato-gastrointestinal","","O intestino delgado e dividido, do proximal ao distal, em duodeno (recebe secrecoes biliar e pancreatica), jejuno e ileo (que se conecta ao ceco, no intestino grosso).","","","","","Tortora; Moore.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O segmento do intestino grosso localizado imediatamente apos a valvula ileocecal, formando uma dilatacao em fundo cego, e denominado:","Reto","Colon sigmoide","Ceco","Colon transverso","Anus","C","enfermeiro","ibfc","","anatomia-fisiologia","anatomia-do-trato-gastrointestinal","","O ceco e a porcao inicial do intestino grosso, logo apos a valvula ileocecal, formando uma bolsa em fundo cego da qual se origina o apendice vermiforme.","","","","","Tortora; Moore.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A bile, substancia essencial para a digestao de gorduras, e produzida pelo figado e:","digerida diretamente no proprio figado, sem armazenamento.","armazenada e concentrada na vesicula biliar antes de ser liberada no duodeno.","produzida e armazenada exclusivamente no pancreas.","eliminada diretamente pelos rins, sem participacao intestinal.","sintetizada pelo pancreas exocrino e apenas transportada pelo figado.","B","enfermeiro","cebraspe","","anatomia-fisiologia","figado-vesicula-biliar-pancreas-exocrino","","O figado produz a bile continuamente; a vesicula biliar armazena e concentra essa secrecao entre as refeicoes, liberando-a no duodeno por estimulo hormonal (colecistocinina) durante a digestao de gorduras.","","","","","Guyton & Hall; Tortora.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O pancreas exocrino secreta, atraves do ducto pancreatico ate o duodeno, enzimas fundamentais para a digestao. Entre essas enzimas, a responsavel pela digestao de lipidios e a:","Amilase pancreatica.","Tripsina.","Lipase pancreatica.","Pepsina.","Insulina.","C","enfermeiro","fundacao-vunesp","","anatomia-fisiologia","figado-vesicula-biliar-pancreas-exocrino","","A lipase pancreatica digere lipidios; a amilase digere carboidratos; a tripsina digere proteinas. A pepsina e enzima gastrica, e a insulina e hormonio da funcao endocrina do pancreas (nao exocrina).","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A absorcao da maior parte dos nutrientes provenientes da digestao ocorre predominantemente no(a):","Estomago, por sua extensa superficie glandular.","Intestino delgado, devido as vilosidades e microvilosidades intestinais.","Intestino grosso, principal responsavel pela absorcao de macronutrientes.","Esofago, durante o transito do bolo alimentar.","Boca, por absorcao sublingual da maioria dos nutrientes.","B","enfermeiro","instituto-aocp","","anatomia-fisiologia","fisiologia-da-digestao-e-absorcao","","O intestino delgado e o principal local de absorcao de nutrientes, gracas a grande superficie proporcionada pelas vilosidades e microvilosidades; o intestino grosso absorve principalmente agua e eletrolitos.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A vitamina B12 (cobalamina), diferentemente da maioria dos demais nutrientes absorvidos ao longo de todo o intestino delgado, tem sua absorcao concentrada em um segmento especifico. Esse segmento e o:","Duodeno","Jejuno proximal","Ileo terminal","Ceco","Colon sigmoide","C","enfermeiro","fgv","","anatomia-fisiologia","fisiologia-da-digestao-e-absorcao","","A absorcao da vitamina B12 ocorre predominantemente no ileo terminal, dependente do fator intrinseco produzido no estomago — ponto anatomico classicamente cobrado por sua especificidade topografica.","","","","","Guyton & Hall; Tortora.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A estrutura encefalica primariamente responsavel pela coordenacao motora, equilibrio e ajuste fino dos movimentos voluntarios e o:","Cerebelo","Lobo frontal","Lobo occipital","Bulbo","Talamo","A","enfermeiro","idecan","","anatomia-fisiologia","sistema-nervoso-central","","O cerebelo coordena a atividade motora, o equilibrio e o tonus muscular, ajustando movimentos iniciados pelo cortex motor. O lobo frontal esta associado ao planejamento motor voluntario e funcoes executivas, nao a coordenacao fina propriamente dita.","","","","","Tortora; Moore.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O tronco encefalico, formado por mesencefalo, ponte e bulbo, abriga centros vitais fundamentais. Entre as funcoes reguladas por essa regiao esta o(a):","Controle voluntario da linguagem articulada.","Controle automatico da respiracao e da frequencia cardiaca.","Memoria de longo prazo.","Processamento visual primario.","Coordenacao motora fina exclusiva dos membros superiores.","B","enfermeiro","instituto-consulplan","","anatomia-fisiologia","sistema-nervoso-central","","O tronco encefalico, especialmente o bulbo, contem centros vitais automaticos de controle respiratorio e cardiovascular, essenciais a manutencao da vida.","","","","","Tortora; Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O decimo par de nervos cranianos, com ampla distribuicao autonomica parassimpatica para orgaos toracicos e abdominais, e denominado nervo:","Trigemeo","Facial","Vago","Hipoglosso","Acessorio","C","enfermeiro","ibfc","","anatomia-fisiologia","sistema-nervoso-periferico-e-nervos-cranianos","","O nervo vago (X par craniano) e o principal componente parassimpatico que inerva coracao, pulmoes e visceras abdominais, participando da regulacao autonomica desses orgaos.","","","","","Tortora; Moore.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Ao avaliar a musculatura da mastigacao e a sensibilidade facial de um paciente, o enfermeiro esta, do ponto de vista anatomico, avaliando funcoes associadas principalmente ao nervo craniano:","Optico (II par)","Trigemeo (V par)","Vestibulococlear (VIII par)","Glossofaringeo (IX par)","Olfatorio (I par)","B","enfermeiro","fundacao-fafipa","","anatomia-fisiologia","sistema-nervoso-periferico-e-nervos-cranianos","","O nervo trigemeo (V par craniano) e responsavel pela sensibilidade da face e pela inervacao motora dos musculos da mastigacao, sendo o nervo craniano misto associado a essas duas funcoes.","","","","","Tortora; Moore.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Durante uma situacao de estresse agudo, a ativacao do sistema nervoso simpatico provoca, entre outros efeitos fisiologicos normais, aumento da frequencia cardiaca e midriase (dilatacao pupilar). Esse conjunto de respostas e classicamente descrito como resposta de:","Luta ou fuga","Repouso e digestao","Homeostase negativa","Retroalimentacao positiva pura","Inibicao vagal isolada","A","enfermeiro","ibfc","","anatomia-fisiologia","sistema-nervoso-autonomo","","A ativacao simpatica prepara o organismo para acao imediata ('luta ou fuga'), com efeitos como taquicardia, midriase e redistribuicao do fluxo sanguineo para musculos esqueleticos.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O neurotransmissor liberado pelas fibras pos-ganglionares simpaticas na maioria dos orgaos-alvo e a:","Acetilcolina","Noradrenalina","Dopamina","Serotonina","GABA","B","enfermeiro","fgv","","anatomia-fisiologia","sistema-nervoso-autonomo","","A noradrenalina e o principal neurotransmissor das fibras pos-ganglionares simpaticas (excecao: glandulas sudoriparas, que usam acetilcolina). As fibras pre-ganglionares (simpaticas e parassimpaticas) e as pos-ganglionares parassimpaticas usam acetilcolina.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um enfermeiro observa que a estimulacao parassimpatica, mediada principalmente pelo nervo vago, reduz a frequencia cardiaca e estimula a motilidade gastrointestinal. Esse padrao de resposta fisiologica e compativel com a funcao do sistema nervoso parassimpatico de promover:","Resposta de luta ou fuga","Resposta de repouso e digestao","Vasoconstricao generalizada de emergencia","Elevacao da glicemia para demanda energetica imediata","Midriase para aumento da entrada de luz","B","enfermeiro","cebraspe","","anatomia-fisiologia","sistema-nervoso-autonomo","","O parassimpatico predomina em condicoes de repouso, promovendo bradicardia relativa e estimulo a digestao — padrao descrito como 'repouso e digestao', oposto funcional do simpatico.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A unidade funcional basica do rim, responsavel pela formacao da urina, e denominada:","Capsula de Bowman, isoladamente","Nefron","Pelve renal","Ureter","Cortex renal, isoladamente","B","enfermeiro","fundacao-vunesp","","anatomia-fisiologia","anatomia-do-rim-e-vias-urinarias","","O nefron, composto por corpusculo renal e sistema tubular, e a unidade funcional do rim onde ocorrem filtracao, reabsorcao e secrecao.","","","","","Tortora; Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Em relacao a anatomia da uretra, e correto afirmar que, na mulher, em comparacao ao homem, ela e anatomicamente:","Mais longa","Mais curta","De comprimento identico","Ausente","Localizada exclusivamente no interior do utero","B","enfermeiro","instituto-aocp","","anatomia-fisiologia","anatomia-do-rim-e-vias-urinarias","","A uretra feminina e anatomicamente mais curta que a masculina, que percorre todo o comprimento do penis.","","","","","Tortora; Moore.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A primeira etapa da formacao da urina, na qual o plasma sanguineo e filtrado atraves da membrana glomerular para o interior da capsula de Bowman, e denominada:","Secrecao tubular","Reabsorcao tubular","Filtracao glomerular","Miccao","Depuracao hepatica","C","enfermeiro","idecan","","anatomia-fisiologia","fisiologia-da-filtracao-glomerular","","A filtracao glomerular e o processo inicial e predominantemente passivo de formacao da urina, seguido por reabsorcao e secrecao tubulares.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Diferentemente da filtracao glomerular, que e um processo predominantemente passivo, a reabsorcao da maior parte da agua e de solutos filtrados ocorre principalmente no(a):","Capsula de Bowman","Tubulo contorcido proximal","Ureter","Bexiga","Uretra","B","enfermeiro","instituto-consulplan","","anatomia-fisiologia","fisiologia-da-filtracao-glomerular","","O tubulo contorcido proximal e o principal sitio de reabsorcao tubular, responsavel pela maior parte da recuperacao de agua, glicose, aminoacidos e eletrolitos filtrados.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A taxa de filtracao glomerular (TFG) e utilizada como principal indicador da funcao renal global porque reflete diretamente:","o volume de urina eliminado na bexiga por dia.","o volume de plasma filtrado pelos glomerulos por unidade de tempo.","a concentracao de hemoglobina no sangue.","o volume de bile produzido pelo figado.","a frequencia de miccao espontanea.","B","enfermeiro","fundacao-fafipa","","anatomia-fisiologia","fisiologia-da-filtracao-glomerular","","A TFG mede o volume de plasma filtrado pelos glomerulos por minuto, refletindo diretamente a capacidade funcional renal, e nao deve ser confundida com o volume final de urina excretada (que ja sofreu reabsorcao/secrecao tubular).","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O principal mecanismo hormonal envolvido na regulacao renal normal do sodio e, indiretamente, do volume extracelular, e o sistema:","Renina-angiotensina-aldosterona","Insulina-glucagon","Tireoidiano (T3/T4)","Hipotalamo-neuro-hipofisario exclusivo","Somatotrofico (GH)","A","enfermeiro","ibfc","","anatomia-fisiologia","equilibrio-hidroeletrolitico-e-acido-base","","O sistema renina-angiotensina-aldosterona regula a reabsorcao renal de sodio e agua, sendo o principal eixo hormonal de controle do volume extracelular em condicoes normais.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O principal sistema tampao quimico envolvido na regulacao normal do pH sanguineo e o sistema:","Fosfato intracelular, isoladamente","Bicarbonato/acido carbonico","Proteico plasmatico, isoladamente","Hemoglobina, isoladamente","Amonia urinaria, isoladamente","B","enfermeiro","fgv","","anatomia-fisiologia","equilibrio-hidroeletrolitico-e-acido-base","","O sistema bicarbonato/acido carbonico e o principal tampao extracelular, diretamente acoplado a compensacao respiratoria (eliminacao de CO2) e renal (regulacao de bicarbonato).","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A regulacao normal do pH sanguineo conta com dois mecanismos compensatorios complementares ao tamponamento quimico imediato: um de resposta rapida (minutos) e outro de resposta mais lenta (horas a dias). Esses mecanismos sao, respectivamente:","Compensacao hepatica e compensacao intestinal.","Compensacao respiratoria (ajuste da ventilacao) e compensacao renal (excrecao/reabsorcao de bicarbonato e ions hidrogenio).","Compensacao ossea e compensacao muscular.","Compensacao renal (rapida) e compensacao respiratoria (lenta).","Compensacao exclusivamente por sudorese.","B","enfermeiro","cebraspe","","anatomia-fisiologia","equilibrio-hidroeletrolitico-e-acido-base","","A compensacao respiratoria atua em minutos, ajustando a ventilacao para alterar a eliminacao de CO2; a compensacao renal, mais lenta (horas a dias), ajusta a reabsorcao/excrecao de bicarbonato e ions hidrogenio.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A glandula endocrina localizada na regiao cervical anterior, responsavel pela producao dos hormonios T3 e T4, reguladores do metabolismo basal, e a:","Paratireoide","Tireoide","Adrenal","Hipofise","Timo","B","enfermeiro","fundacao-vunesp","","anatomia-fisiologia","glandulas-endocrinas-e-hormonios","","A tireoide produz T3 (triiodotironina) e T4 (tiroxina), hormonios centrais na regulacao do metabolismo basal.","","","","","Guyton & Hall; Tortora.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"As glandulas adrenais (suprarrenais) apresentam duas regioes com funcoes distintas: o cortex, produtor de corticosteroides (como cortisol e aldosterona), e a medula, produtora de:","Insulina e glucagon","Adrenalina e noradrenalina","Tiroxina e calcitonina","Testosterona e estrogenio, exclusivamente","Paratormonio","B","enfermeiro","instituto-aocp","","anatomia-fisiologia","glandulas-endocrinas-e-hormonios","","A medula adrenal produz adrenalina e noradrenalina, catecolaminas ligadas a resposta simpatica sistemica; o cortex produz corticosteroides distintos (glicocorticoides, mineralocorticoides).","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A hipofise anterior (adeno-hipofise) secreta, entre outros, o hormonio estimulador da tireoide (TSH) e o hormonio adrenocorticotrofico (ACTH), que atuam, respectivamente, estimulando:","a tireoide e o cortex adrenal.","o pancreas e os rins.","as gonadas e a medula adrenal.","o figado e o baco.","a tireoide e as gonadas, exclusivamente.","A","enfermeiro","idecan","","anatomia-fisiologia","eixo-hipotalamo-hipofise","","TSH estimula a tireoide a produzir T3/T4; ACTH estimula o cortex adrenal a produzir cortisol, dentro do eixo de retroalimentacao hipotalamo-hipofise-glandula-alvo.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Os hormonios antidiuretico (ADH) e ocitocina, embora liberados pela neuro-hipofise (hipofise posterior), nao sao produzidos nessa estrutura. Sua real origem de sintese e:","A adeno-hipofise","O hipotalamo","O cortex adrenal","A tireoide","O pancreas endocrino","B","enfermeiro","fundacao-fafipa","","anatomia-fisiologia","eixo-hipotalamo-hipofise","","ADH e ocitocina sao sintetizados por neuronios hipotalamicos e apenas transportados e armazenados/liberados pela neuro-hipofise — distincao classica entre sintese (hipotalamo) e liberacao (hipofise posterior).","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Nas ilhotas pancreaticas (ilhotas de Langerhans), as celulas beta sao responsaveis pela producao de insulina, hormonio cuja acao fisiologica normal e:","Elevar a glicemia, estimulando a glicogenolise hepatica.","Reduzir a glicemia, promovendo a captacao celular de glicose.","Estimular exclusivamente a digestao de proteinas no intestino.","Inibir a secrecao de todos os demais hormonios pancreaticos.","Elevar a pressao arterial por vasoconstricao direta.","B","enfermeiro","instituto-consulplan","","anatomia-fisiologia","pancreas-endocrino","","A insulina reduz a glicemia ao promover a captacao de glicose pelas celulas, principalmente musculares e adiposas, e estimular sua conversao em glicogenio no figado.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Em contraposicao a insulina, o glucagon, produzido pelas celulas alfa das ilhotas pancreaticas, tem como principal efeito fisiologico normal:","Reduzir a glicemia por captacao celular de glicose.","Elevar a glicemia, estimulando a glicogenolise hepatica.","Estimular a producao de bile.","Inibir a secrecao de insulina de forma irreversivel.","Promover a absorcao intestinal de calcio.","B","enfermeiro","ibfc","","anatomia-fisiologia","pancreas-endocrino","","O glucagon eleva a glicemia ao estimular a glicogenolise (quebra do glicogenio hepatico em glicose), atuando de forma antagonica e complementar a insulina.","","","","","Guyton & Hall.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Quanto ao tipo de tecido muscular, o musculo cardiaco caracteriza-se por ser estriado e, diferentemente do musculo esqueletico, e classificado funcionalmente como:","Voluntario","Involuntario","Ausente de estriacoes","Liso","Exclusivo da parede dos vasos sanguineos","B","enfermeiro","fgv","","anatomia-fisiologia","sistema-musculoesqueletico","","O musculo cardiaco e estriado (como o esqueletico), porem involuntario (como o liso) — combinacao caracteristica exclusiva do tecido cardiaco.","","","","","Tortora.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
