statement,alternative_a,alternative_b,alternative_c,alternative_d,alternative_e,correct_answer,position,board,contest,subject,topic,year,explanation,organization,exam,page,question,references,keywords,status,package,package_version,origin
"A higiene oral com solucao de clorexidina, componente do bundle de prevencao de PAV, tem como principal rationale","reduzir a colonizacao bacteriana da cavidade oral, diminuindo o risco de microaspiracao de patogenos para a via aerea inferior.",substituir integralmente a necessidade de aspiracao de secrecoes traqueais.,"eliminar totalmente o risco de PAV, tornando desnecessarias as demais medidas do bundle.",ser indicada exclusivamente para pacientes nao intubados.,"nao ter qualquer relacao com a prevencao de pneumonia, servindo apenas ao conforto do paciente.",A,enfermeiro,ibfc,,terapia-intensiva-uti,cuidados-especificos-do-paciente-critico,,"A clorexidina reduz a carga bacteriana oral, minimizando a microaspiracao para a via aerea.",,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A interrupcao diaria da sedacao (despertar espontaneo), associada ao teste de respiracao espontanea, no contexto do bundle de prevencao de PAV, justifica-se porque","aumenta deliberadamente o desconforto do paciente, sem qualquer beneficio clinico.","reduz o tempo total de exposicao a ventilacao mecanica, ao permitir identificar precocemente pacientes aptos ao desmame, o que diminui o risco cumulativo de PAV.",substitui integralmente a necessidade de analgesia durante a ventilacao mecanica.,"e contraindicada em todo paciente critico, independentemente da estabilidade clinica.","tem como unico objetivo reduzir o custo de sedativos, sem relacao com desfechos clinicos.",B,enfermeiro,fgv,,terapia-intensiva-uti,cuidados-especificos-do-paciente-critico,,"A interrupcao diaria de sedacao, associada ao TRE, permite identificar precocemente candidatos ao desmame, reduzindo o tempo de VM e o risco de PAV.",,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Sobre o parametro numerico de dimensionamento de pessoal de enfermagem em Unidades de Terapia Intensiva, e correto afirmar que","a Resolucao COFEN no 543/2017, que estabelecia parametros minimos de dimensionamento, permanece integralmente vigente e sem qualquer alteracao posterior.","a Resolucao COFEN no 543/2017 foi revogada pela Resolucao COFEN no 743/2024, alterando o cenario normativo de referencia para o dimensionamento de pessoal de enfermagem.",o dimensionamento de pessoal de enfermagem nunca teve qualquer normatizacao por resolucao do COFEN.,a revogacao da Resolucao 543/2017 eliminou qualquer base legal para a atuacao do enfermeiro em UTI.,"a Resolucao COFEN no 743/2024 mantem, sem qualquer alteracao, os mesmos parametros numericos da Resolucao 543/2017.",B,enfermeiro,ibfc,,terapia-intensiva-uti,estrutura-legislacao-e-seguranca-em-uti,,A Resolucao COFEN no 543/2017 foi efetivamente revogada pela Resolucao COFEN no 743/2024.,,,,,Resolucao COFEN no 743/2024 (revoga a Resolucao COFEN no 543/2017).,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Diante da revogacao da Resolucao COFEN no 543/2017 pela Resolucao COFEN no 743/2024, a atuacao do enfermeiro em Unidade de Terapia Intensiva continua fundamentada, entre outras normas, na","ausencia total de qualquer base legal, tornando a atuacao do enfermeiro em UTI juridicamente indefinida.","Lei no 7.498/1986 (Lei do Exercicio Profissional de Enfermagem) e no Codigo de Etica dos Profissionais de Enfermagem (CEPE), que permanecem vigentes independentemente da revogacao especifica sobre dimensionamento.","exclusivamente em normas de vigilancia sanitaria estadual, sem qualquer base federal.","exclusivamente em portarias do Ministerio da Educacao, sem relacao com o exercicio profissional.","na propria Resolucao COFEN no 543/2017, que continuaria vigente apesar da revogacao formal.",B,enfermeiro,fgv,,terapia-intensiva-uti,estrutura-legislacao-e-seguranca-em-uti,,A revogacao de uma resolucao especifica sobre dimensionamento nao elimina a base legal geral do exercicio profissional (Lei 7.498/1986) nem o CEPE.,,,,,Lei no 7.498/1986; Codigo de Etica dos Profissionais de Enfermagem; Resolucao COFEN no 743/2024.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Uma consequencia pratica direta da revogacao da Resolucao COFEN no 543/2017 pela Resolucao COFEN no 743/2024, no que se refere ao dimensionamento de pessoal de enfermagem em UTI, e que","o dimensionamento de pessoal passou a ser uma decisao exclusivamente discricionaria de cada instituicao, sem qualquer referencia normativa do sistema de enfermagem.","o parametro numerico especifico anteriormente estabelecido pela norma revogada deixou de ser a referencia normativa direta do COFEN, exigindo atencao redobrada de gestores e enfermeiros quanto a norma atualmente aplicavel.",todas as UTIs do pais foram automaticamente fechadas ate a publicacao de nova norma.,o COFEN perdeu completamente a competencia para normatizar o exercicio profissional de enfermagem.,"a revogacao nao tem nenhum efeito pratico, sendo apenas uma formalidade sem consequencia real.",B,enfermeiro,ibfc,,terapia-intensiva-uti,estrutura-legislacao-e-seguranca-em-uti,,A revogacao de uma norma especifica de dimensionamento exige atencao a norma atualmente aplicavel.,,,,,Resolucao COFEN no 743/2024.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A Ventilacao Nao Invasiva (VNI) e uma indicacao terapeutica reconhecida, entre outras situacoes, para","parada cardiorrespiratoria em curso, como primeira medida de suporte ventilatorio.","exacerbacao aguda de Doenca Pulmonar Obstrutiva Cronica (DPOC) e edema agudo de pulmao cardiogenico, quando nao ha contraindicacao.","rebaixamento importante do nivel de consciencia, como medida de escolha para protecao de via aerea.","vomitos incoerciveis, como forma de evitar a intubacao orotraqueal.","instabilidade hemodinamica grave, como alternativa a ventilacao invasiva.",B,enfermeiro,fgv,,terapia-intensiva-uti,suporte-ventilatorio,,DPOC exacerbada e EAP cardiogenico sao indicacoes classicas e bem estabelecidas de VNI; as demais alternativas descrevem contraindicacoes.,,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
Constitui contraindicacao ao uso da Ventilacao Nao Invasiva (VNI),"exacerbacao leve a moderada de DPOC, sem outras comorbidades.",edema agudo de pulmao cardiogenico em paciente colaborativo.,"rebaixamento importante do nivel de consciencia, com incapacidade de proteger a propria via aerea.","insuficiencia respiratoria hipoxemica leve, com boa resposta inicial a oxigenoterapia.","pos-operatorio de cirurgia abdominal nao complicada, sem outras alteracoes respiratorias.",C,enfermeiro,ibfc,,terapia-intensiva-uti,suporte-ventilatorio,,Rebaixamento do nivel de consciencia com incapacidade de protecao de via aerea e contraindicacao classica a VNI.,,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A checagem periodica da fixacao e do posicionamento do tubo orotraqueal em pacientes sob ventilacao mecanica invasiva e uma medida de cuidado de enfermagem que visa, principalmente,","reduzir exclusivamente o desconforto estetico do paciente, sem relacao com seguranca clinica.","prevenir a extubacao acidental e o deslocamento do tubo para um bronquio principal (intubacao seletiva), garantindo ventilacao adequada de ambos os pulmoes.",substituir a necessidade de monitorizacao da pressao do balonete (cuff).,"eliminar totalmente o risco de pneumonia associada a ventilacao mecanica, isoladamente.",dispensar a necessidade de confirmacao radiologica do posicionamento do tubo.,B,enfermeiro,fgv,,terapia-intensiva-uti,suporte-ventilatorio,,A checagem de fixacao/posicionamento previne extubacao acidental e intubacao seletiva.,,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A pressao do balonete (cuff) do tubo orotraqueal, em paciente sob ventilacao mecanica invasiva, deve ser monitorizada e mantida, como parametro de referencia geral, na faixa de","5 a 10 cmH2O, para minimizar qualquer risco de lesao traqueal, independentemente do risco de broncoaspiracao.","20 a 30 cmH2O, faixa que busca equilibrio entre a prevencao de broncoaspiracao (pressao insuficiente) e a prevencao de lesao isquemica da mucosa traqueal (pressao excessiva).","acima de 60 cmH2O, para garantir vedacao total da via aerea, independentemente do risco de lesao.","a pressao do cuff nao necessita de monitorizacao periodica, uma vez insuflado corretamente na intubacao.","0 cmH2O, mantendo o balonete desinsuflado durante toda a ventilacao mecanica.",B,enfermeiro,ibfc,,terapia-intensiva-uti,suporte-ventilatorio,,A faixa de referencia (20-30 cmH2O) busca equilibrio entre vedacao adequada e prevencao de lesao isquemica.,,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Na aspiracao de secrecoes de pacientes em ventilacao mecanica invasiva, a comparacao entre sistema aberto e sistema fechado de aspiracao permite afirmar que",o sistema fechado dispensa completamente qualquer tecnica assepticadurante o procedimento.,"o sistema fechado permite a aspiracao sem desconexao do circuito ventilatorio, reduzindo a perda de PEEP e o risco de exposicao a aerossois durante o procedimento.","o sistema aberto e sempre superior ao sistema fechado, independentemente do contexto clinico.",nao existe diferenca clinica relevante entre os dois sistemas em nenhuma situacao.,o sistema fechado e indicado exclusivamente para pacientes fora de ventilacao mecanica.,B,enfermeiro,fgv,,terapia-intensiva-uti,suporte-ventilatorio,,"O sistema fechado mantem a conexao ao circuito durante a aspiracao, preservando PEEP e reduzindo exposicao a aerossois.",,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Na tecnica de aspiracao de secrecoes da via aerea artificial, e uma boa pratica de enfermagem","manter a pressao negativa de aspiracao ativada durante toda a introducao do cateter, sem limite de tempo.","pre-oxigenar o paciente antes do procedimento e limitar o tempo de aspiracao a poucos segundos, aplicando pressao negativa apenas durante a retirada do cateter.","introduzir o cateter de aspiracao o mais profundamente possivel, sem qualquer limite tecnico, em todos os pacientes.","realizar a aspiracao de rotina em intervalos fixos, independentemente da necessidade clinica avaliada.","dispensar a pre-oxigenacao em qualquer paciente, independentemente da estabilidade respiratoria.",B,enfermeiro,ibfc,,terapia-intensiva-uti,suporte-ventilatorio,,"A tecnica correta preve pre-oxigenacao e aspiracao breve, com pressao negativa aplicada na retirada do cateter.",,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Antes de iniciar o teste de respiracao espontanea (TRE), etapa central do processo de desmame ventilatorio, espera-se que o paciente apresente, entre outros criterios,","instabilidade hemodinamica significativa, exigindo doses crescentes de droga vasoativa.","estabilidade hemodinamica, resolucao ou melhora significativa da causa que motivou a ventilacao mecanica, e adequada oxigenacao com parametros ventilatorios reduzidos.","nivel de consciencia profundamente rebaixado, sem qualquer capacidade de resposta a estimulos.","febre alta e sinais evidentes de infeccao nao controlada, como pre-requisito para o teste.","necessidade de FiO2 elevada (proxima de 100%) e PEEP elevada, como condicao ideal para o teste.",B,enfermeiro,fgv,,terapia-intensiva-uti,suporte-ventilatorio,,"Estabilidade hemodinamica, melhora da causa de base e boa oxigenacao com parametros reduzidos sao pre-requisitos reais para o TRE.",,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"O Teste de Respiracao Espontanea (TRE), realizado no processo de desmame ventilatorio, consiste em",manter o paciente sedado profundamente durante todo o periodo de observacao do teste.,"submeter o paciente a um curto periodo de respiracao com minimo suporte ventilatorio (ou peca T/CPAP baixo), observando sinais de tolerancia antes da extubacao.","aumentar progressivamente os parametros ventilatorios durante o teste, como forma de avaliacao.","extubar o paciente antes de qualquer teste, avaliando a tolerancia apenas apos a retirada do tubo.",ser aplicavel exclusivamente a pacientes em ventilacao mecanica ha menos de 24 horas.,B,enfermeiro,ibfc,,terapia-intensiva-uti,suporte-ventilatorio,,O TRE avalia a tolerancia do paciente a respirar com minimo suporte antes da extubacao.,,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A falha do Teste de Respiracao Espontanea (TRE), sinalizada por sinais como taquipneia importante, uso de musculatura acessoria, instabilidade hemodinamica ou queda da saturacao, indica que","o paciente deve ser imediatamente extubado, independentemente dos sinais apresentados.","o paciente deve retornar ao suporte ventilatorio pleno, sendo reavaliado posteriormente quanto a causa da falha antes de nova tentativa de desmame.","a falha do teste nao tem nenhuma implicacao clinica relevante, podendo ser ignorada.","o paciente deve permanecer no teste, independentemente da gravidade dos sinais, ate completar 2 horas.","a falha indica obrigatoriamente necessidade de traqueostomia imediata, sem outra alternativa.",B,enfermeiro,fgv,,terapia-intensiva-uti,suporte-ventilatorio,,"Sinais de falha exigem retorno ao suporte pleno e investigacao da causa, nao extubacao imediata.",,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A extubacao nao planejada, evento de seguranca do paciente em Unidades de Terapia Intensiva, refere-se","a extubacao realizada de forma programada pela equipe medica, apos teste de respiracao espontanea bem-sucedido.","a retirada do tubo orotraqueal de forma acidental ou pela propria acao do paciente, sem indicacao clinica e sem preparo previo da equipe.","a um procedimento sempre beneficio, associado a melhores desfechos clinicos em qualquer contexto.",a um evento que nunca esta relacionado a sedacao inadequada ou contencao fisica insuficiente.,a um procedimento realizado exclusivamente por indicacao medica formal registrada em prontuario.,B,enfermeiro,ibfc,,terapia-intensiva-uti,suporte-ventilatorio,,"Extubacao nao planejada e evento adverso de seguranca (acidental ou autoextubacao), associado a risco de reintubacao.",,,,,RDC ANVISA no 7/2010.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A Pressao Arterial Media (PAM), parametro frequentemente monitorizado no paciente critico, e clinicamente relevante porque","reflete exclusivamente a pressao sistolica, sem relacao com a perfusao tecidual.","reflete a pressao de perfusao dos orgaos ao longo do ciclo cardiaco, sendo parametro-alvo comum na titulacao de drogas vasoativas.",nao tem nenhuma relevancia clinica no paciente em uso de drogas vasoativas.,"e sempre numericamente igual a pressao arterial sistolica, tornando-a redundante.","so pode ser mensurada por metodo invasivo, nunca estimada de forma nao invasiva.",B,enfermeiro,fgv,,terapia-intensiva-uti,monitorizacao-do-paciente-critico,,A PAM reflete a pressao de perfusao organica e e frequentemente usada como alvo terapeutico na titulacao de vasopressores.,,,,,Literatura consolidada de terapia intensiva.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A Pressao Venosa Central (PVC), obtida por meio de cateter venoso central posicionado proximo ao atrio direito, e um parametro utilizado, entre outras finalidades, para",substituir integralmente a necessidade de avaliacao clinica do estado volemico do paciente.,"auxiliar na avaliacao do estado volemico e da funcao cardiaca direita, sempre interpretada em conjunto com outros dados clinicos, dada sua limitacao como parametro isolado.","medir diretamente o debito cardiaco, sem necessidade de outros metodos de monitorizacao.",ser o unico parametro necessario para guiar a reposicao volemica em qualquer paciente critico.,"avaliar exclusivamente a funcao pulmonar, sem relacao com o sistema cardiovascular.",B,enfermeiro,ibfc,,terapia-intensiva-uti,monitorizacao-do-paciente-critico,,"A PVC auxilia na avaliacao volemica/funcao cardiaca direita, mas tem limitacoes reconhecidas como parametro isolado.",,,,,Literatura consolidada de terapia intensiva.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A aplicacao seriada da Escala de Coma de Glasgow em pacientes criticos internados em UTI, especialmente aqueles com afeccao neurologica, tem como principal objetivo",substituir integralmente a necessidade de exames de imagem em qualquer situacao neurologica.,"detectar precocemente alteracoes no nivel de consciencia, permitindo identificar deterioracao neurologica de forma objetiva e comparavel ao longo do tempo.","avaliar exclusivamente a funcao motora do paciente, sem relacao com o nivel de consciencia.","ser aplicavel apenas uma unica vez, na admissao do paciente a UTI.",substituir a necessidade de avaliacao pupilar em pacientes neurocriticos.,B,enfermeiro,fgv,,terapia-intensiva-uti,monitorizacao-do-paciente-critico,,"A aplicacao seriada do Glasgow permite comparacao objetiva ao longo do tempo, detectando deterioracao precoce.",,,,,Literatura consolidada de terapia intensiva.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A avaliacao pupilar (tamanho, simetria e reatividade a luz) em pacientes criticos, especialmente neurocriticos, e relevante porque",alteracoes pupilares nao tem nenhuma relacao com alteracoes neurologicas agudas.,"assimetrias pupilares ou perda de reatividade podem sinalizar hipertensao intracraniana ou lesao neurologica aguda, exigindo comunicacao imediata a equipe medica.","a avaliacao pupilar substitui integralmente a Escala de Coma de Glasgow, tornando-a desnecessaria.","deve ser realizada uma unica vez, na admissao, sem necessidade de reavaliacao.","so e relevante em pacientes conscientes e orientados, sem aplicacao em pacientes sedados.",B,enfermeiro,ibfc,,terapia-intensiva-uti,monitorizacao-do-paciente-critico,,Alteracoes pupilares agudas sao sinais de alerta neurologico que exigem comunicacao imediata.,,,,,Literatura consolidada de terapia intensiva.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"Na monitorizacao do paciente critico, a Escala de Agitacao-Sedacao de Richmond (RASS) e o metodo CAM-ICU (Confusion Assessment Method for the ICU) tem finalidades distintas: a RASS avalia","exclusivamente a presenca de delirium, sendo sinonimo funcional do CAM-ICU.","o nivel de sedacao/agitacao do paciente, sendo, inclusive, pre-requisito metodologico para a aplicacao valida do CAM-ICU (que avalia especificamente delirium).","exclusivamente parametros hemodinamicos, sem relacao com o estado de consciencia.","a gravidade clinica geral do paciente, substituindo escores como APACHE II.","a forca muscular do paciente critico, sem relacao com sedacao ou delirium.",B,enfermeiro,fgv,,terapia-intensiva-uti,monitorizacao-do-paciente-critico,,A RASS mede nivel de sedacao/agitacao e e pre-requisito para aplicacao valida do CAM-ICU.,,,,,Literatura consolidada de terapia intensiva.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"O metodo CAM-ICU (Confusion Assessment Method for the ICU), utilizado para rastreio de delirium em pacientes criticos, considera positivo para delirium quando estao presentes","apenas alteracao do nivel de consciencia, isoladamente.","mudanca aguda do estado mental ou curso flutuante, associada a desatencao, e pelo menos um entre pensamento desorganizado ou alteracao do nivel de consciencia.","exclusivamente pensamento desorganizado, sem necessidade de avaliar atencao.","apenas a presenca de agitacao psicomotora, independentemente de outros achados.","unicamente escore RASS igual a zero, sem avaliacao cognitiva adicional.",B,enfermeiro,ibfc,,terapia-intensiva-uti,monitorizacao-do-paciente-critico,,O CAM-ICU exige mudanca aguda/flutuante + desatencao + (pensamento desorganizado OU alteracao de consciencia).,,,,,Literatura consolidada de terapia intensiva.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"O Nursing Activities Score (NAS), instrumento de mensuracao da carga de trabalho de enfermagem em UTI, expressa seu resultado","em uma escala de 0 a 10, semelhante a Escala Visual Analogica de dor.","em percentual, representando o tempo estimado da equipe de enfermagem dedicado aos cuidados diretos e indiretos ao paciente em um periodo de 24 horas.","em uma classificacao binaria (alta ou baixa carga), sem gradacao numerica.","em numero absoluto de profissionais necessarios, sem relacao com tempo de cuidado.","em escala identica a do APACHE II, permitindo substituicao direta entre os dois instrumentos.",B,enfermeiro,fgv,,terapia-intensiva-uti,monitorizacao-do-paciente-critico,,"O NAS expressa resultado percentual, estimando o tempo da equipe dedicado ao paciente nas 24h.",,,,,Literatura consolidada de terapia intensiva.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
"A Lei no 7.498/1986, que dispoe sobre a regulamentacao do exercicio da Enfermagem, estabelece que sao privativos do Enfermeiro, entre outros,","exclusivamente atividades administrativas, sem qualquer ato assistencial privativo.","cuidados diretos de enfermagem a pacientes graves com risco de vida e cuidados de maior complexidade tecnica, que exijam conhecimentos cientificos adequados e capacidade de tomar decisoes imediatas.","exclusivamente a prescricao de medicamentos, sem qualquer outra atividade privativa.","nenhuma atividade privativa especifica, sendo todas as acoes de enfermagem plenamente intercambiaveis entre as categorias.","exclusivamente atividades de ensino, sem relacao com assistencia direta ao paciente.",B,enfermeiro,ibfc,,terapia-intensiva-uti,estrutura-legislacao-e-seguranca-em-uti,,A Lei 7.498/1986 estabelece como privativo do enfermeiro o cuidado a pacientes graves/de maior complexidade tecnica.,,,,,Lei no 7.498/1986.,,ACTIVE,banco-de-questoes-enfermagem,1.0,inedito
