statement,alternative_a,alternative_b,alternative_c,alternative_d,alternative_e,correct_answer,position,board,contest,subject,topic,year,explanation,organization,exam,page,question,references,keywords,status,package,package_version,origin
"Conforme a NR-32, a Comunicacao de Acidente de Trabalho (CAT), em caso de acidente ocupacional com material biologico, deve ser:","dispensada quando o profissional nao apresenta sintomas imediatos.","emitida, formalizando o registro do acidente de trabalho, independentemente da gravidade aparente inicial, permitindo o acompanhamento adequado e a garantia de direitos previdenciarios.","emitida apenas em caso de obito do profissional.","de responsabilidade exclusiva do proprio acidentado, sem participacao institucional.","opcional, a criterio da instituicao.","B","enfermeiro","ibfc","","biosseguranca","exposicao-ocupacional-e-acidentes-com-material-biologico","","A CAT deve ser emitida independentemente da gravidade aparente, formalizando o acidente e garantindo direitos previdenciarios e acompanhamento adequado.","","","","","NR-32.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um profissional de enfermagem sofre acidente com agulha apos puncao venosa em paciente com sorologia desconhecida para HIV. A conduta imediata, alem dos cuidados locais com o ferimento, inclui:","aguardar sintomas antes de qualquer avaliacao.","avaliacao medica em servico especializado o mais rapidamente possivel, para avaliacao de risco e, se indicado, inicio de profilaxia pos-exposicao (PEP) dentro da janela de tempo recomendada, alem de notificacao do acidente.","automedicacao com antirretroviral por conta propria, sem avaliacao medica.","isolamento domiciliar preventivo por 6 meses, independentemente de avaliacao.","dispensa de qualquer conduta, ja que a sorologia do paciente-fonte e desconhecida.","B","enfermeiro","fgv","","biosseguranca","exposicao-ocupacional-e-acidentes-com-material-biologico","","Diante de sorologia desconhecida do paciente-fonte, a conduta e avaliacao medica especializada urgente, para avaliacao de risco e eventual PEP dentro da janela recomendada, alem de notificacao.","","","","","Ministerio da Saude, protocolo de profilaxia pos-exposicao a HIV.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A profilaxia pos-exposicao (PEP) para HIV, quando indicada apos acidente ocupacional com material biologico, deve ser iniciada:","a qualquer momento, sem relacao com o tempo decorrido desde a exposicao.","o mais precocemente possivel, idealmente dentro de poucas horas, respeitando o prazo maximo recomendado pelos protocolos vigentes do Ministerio da Saude.","apenas apos confirmacao laboratorial de soroconversao do profissional exposto.","somente se o paciente-fonte apresentar sintomas.","apenas em profissionais medicos, nao em profissionais de enfermagem.","B","enfermeiro","centro-de-selecao-da-universidade-federal-de-goias","","biosseguranca","exposicao-ocupacional-e-acidentes-com-material-biologico","","A PEP deve ser iniciada o mais precocemente possivel, respeitando o prazo maximo recomendado pelos protocolos do Ministerio da Saude.","","","","","Ministerio da Saude, protocolo de profilaxia pos-exposicao a HIV.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um dos principais fatores de risco para acidentes com material perfurocortante entre profissionais de enfermagem, amplamente reconhecido na literatura de saude ocupacional, e:","o uso de dispositivos com mecanismo de seguranca (agulhas retrateis).","o reencape de agulhas apos o uso, pratica desaconselhada exatamente por elevar o risco de acidente.","o descarte imediato em coletor de perfurocortantes, sem reencape.","o uso de luvas de procedimento durante a puncao.","a notificacao sistematica dos acidentes ocorridos.","B","enfermeiro","ibfc","","biosseguranca","exposicao-ocupacional-e-acidentes-com-material-biologico","","O reencape de agulhas e pratica desaconselhada e reconhecida como fator de risco relevante para acidentes com perfurocortantes.","","","","","NR-32; literatura de saude ocupacional em enfermagem.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Conforme a NR-32, o empregador (instituicao de saude) tem, entre outras, a obrigacao de:","fornecer gratuitamente aos trabalhadores os equipamentos de protecao individual necessarios, em condicoes adequadas de higiene e funcionamento.","cobrar dos trabalhadores o custo dos EPIs utilizados.","dispensar o fornecimento de EPI quando o trabalhador se recusar a usa-lo, sem qualquer outra medida.","fornecer EPI apenas mediante solicitacao formal do trabalhador, sem disponibilizacao padrao.","fornecer EPI apenas para profissionais medicos.","A","enfermeiro","ibfc","","biosseguranca","exposicao-ocupacional-e-acidentes-com-material-biologico","","A NR-32 estabelece como obrigacao do empregador fornecer gratuitamente os EPIs necessarios, em condicoes adequadas de higiene e funcionamento.","","","","","NR-32.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A vacinacao do proprio profissional de saude (ex.: contra hepatite B), como medida preventiva de exposicao ocupacional, e reconhecida pela NR-32 como:","irrelevante para a biosseguranca ocupacional.","medida de protecao do trabalhador, complementar ao uso de EPI e as precaucoes padrao, reduzindo o risco de adoecimento em caso de exposicao a material biologico.","obrigatoria apenas para profissionais que atuam em centro cirurgico.","substituta do uso de EPI, dispensando-o quando o profissional esta vacinado.","de responsabilidade exclusiva do proprio profissional, sem qualquer participacao institucional.","B","enfermeiro","fgv","","biosseguranca","exposicao-ocupacional-e-acidentes-com-material-biologico","","A vacinacao do trabalhador e medida de protecao complementar ao EPI e as precaucoes padrao, reduzindo risco de adoecimento em caso de exposicao - nao substitui o EPI.","","","","","NR-32.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um servico de saude identifica, em sua analise de indicadores, aumento no numero de acidentes com material perfurocortante em uma unidade especifica. Como medida de gestao de risco ocupacional, alinhada a NR-32, a instituicao deve:","atribuir a responsabilidade exclusivamente aos profissionais envolvidos, sem investigacao adicional.","investigar as causas (ex.: adequacao de dispositivos com mecanismo de seguranca, disponibilidade de coletores, treinamento), implementar medidas corretivas e reforcar capacitacao da equipe.","reduzir o numero de profissionais na unidade, como medida de contencao.","suspender o atendimento na unidade indefinidamente.","ignorar o achado, por ser considerado risco inerente a profissao.","B","enfermeiro","centro-de-selecao-da-universidade-federal-de-goias","","biosseguranca","exposicao-ocupacional-e-acidentes-com-material-biologico","","A gestao de risco ocupacional exige investigacao de causas, medidas corretivas e reforco de capacitacao, nao atribuicao de culpa individual isolada nem inacao.","","","","","NR-32.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Em relacao ao risco ocupacional biologico na area da saude, a hierarquia de medidas de controle preconizada (do nivel mais eficaz ao menos eficaz) geralmente prioriza:","o uso de EPI como primeira e unica medida de controle.","medidas de eliminacao/substituicao do risco (ex.: dispositivos com mecanismo de seguranca) e controles administrativos/de engenharia, com o EPI como ultima barreira de protecao, nao a primeira nem unica medida.","apenas a notificacao do acidente, sem qualquer medida preventiva previa.","exclusivamente o treinamento teorico, sem qualquer medida fisica de protecao.","nao ha hierarquia reconhecida entre essas medidas.","B","enfermeiro","ibfc","","biosseguranca","exposicao-ocupacional-e-acidentes-com-material-biologico","","A hierarquia de controle de risco ocupacional prioriza eliminacao/substituicao do risco e controles administrativos/de engenharia; o EPI e a ultima barreira, nao a medida primaria isolada.","","","","","NR-32; literatura de saude e seguranca ocupacional.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"O risco ocupacional na area da saude, do ponto de vista da NR-32, e classificado, entre outras categorias, em risco biologico, risco quimico, risco fisico e risco ergonomico/de acidentes. O contato com sangue e fluidos corporais contaminados e classificado como risco:","fisico.","biologico.","exclusivamente ergonomico.","exclusivamente radioativo.","nao ha classificacao de risco prevista pela NR-32.","B","enfermeiro","cebraspe","","biosseguranca","exposicao-ocupacional-e-acidentes-com-material-biologico","","O contato com sangue e fluidos corporais contaminados e classificado como risco biologico.","","","","","NR-32.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Durante a limpeza e desinfeccao manual de equipamentos e superficies com produtos quimicos (ex.: desinfetantes a base de cloro ou compostos quaternarios de amonia), o profissional deve, como medida de protecao ocupacional:","dispensar qualquer EPI, por serem produtos de uso domestico comum.","utilizar EPI adequado (luvas, oculos de protecao e, quando indicado, avental/mascara), conforme a ficha de informacao de seguranca do produto quimico utilizado, para reduzir o risco de exposicao cutanea/respiratoria/ocular ao produto.","manusear o produto sem qualquer ventilacao do ambiente.","misturar diferentes produtos quimicos de limpeza para 'potencializar' o efeito, sem qualquer restricao.","armazenar os produtos quimicos junto a alimentos, sem qualquer separacao.","B","enfermeiro","instituto-aocp","","biosseguranca","limpeza-e-desinfeccao-de-equipamentos","","O manuseio de produtos quimicos de limpeza/desinfeccao exige EPI adequado conforme a ficha de seguranca do produto, reduzindo risco de exposicao.","","","","","NR-32.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"A mistura de produtos de limpeza a base de cloro (hipoclorito) com produtos a base de amonia e uma pratica que deve ser rigorosamente evitada, pois:","nao produz qualquer reacao quimica relevante.","pode gerar gases toxicos (como cloraminas), representando risco respiratorio significativo ao profissional.","apenas reduz a eficacia da limpeza, sem qualquer risco a saude do trabalhador.","e recomendada como pratica padrao para potencializar a desinfeccao.","so e perigosa em ambientes externos, nunca em ambiente hospitalar fechado.","B","enfermeiro","fgv","","biosseguranca","limpeza-e-desinfeccao-de-equipamentos","","A mistura de cloro com amonia pode gerar gases toxicos (cloraminas), representando risco respiratorio significativo.","","","","","NR-32; seguranca quimica ocupacional.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Em relacao a limpeza e desinfeccao de circuitos e equipamentos respiratorios reutilizaveis, uma medida de protecao ocupacional recomendada e:","realizar o processo sem qualquer EPI, por se tratar de equipamento 'limpo' apos o uso no paciente.","considerar o equipamento potencialmente contaminado ate a conclusao do processo de limpeza/desinfeccao, utilizando EPI adequado durante toda a manipulacao.","descartar o equipamento sem qualquer processo de limpeza.","devolver o equipamento diretamente ao paciente seguinte, sem qualquer reprocessamento.","utilizar apenas agua, sem qualquer produto de limpeza ou desinfeccao.","B","enfermeiro","ibfc","","biosseguranca","limpeza-e-desinfeccao-de-equipamentos","","O equipamento deve ser considerado potencialmente contaminado ate a conclusao do processo, exigindo EPI adequado durante toda a manipulacao.","","","","","Manual de Biosseguranca para Servicos de Saude; NR-32.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"No contexto da biosseguranca ocupacional, a articulacao entre a equipe de saude do trabalhador (ou servico equivalente) e a CCIH, diante de um acidente com material biologico envolvendo profissional de enfermagem, tem como finalidade principal:","atribuir responsabilidade disciplinar ao profissional acidentado.","conduzir a avaliacao de risco do acidente, orientar profilaxia quando indicada e realizar o acompanhamento clinico/sorologico do profissional exposto.","substituir a necessidade de notificacao formal do acidente.","dispensar qualquer acompanhamento apos a primeira avaliacao.","restringir-se exclusivamente ao registro administrativo, sem qualquer orientacao clinica.","B","enfermeiro","fgv","","biosseguranca","ccih-e-prevencao-de-infeccao-hospitalar","","A articulacao entre saude do trabalhador e CCIH conduz a avaliacao de risco, orientacao de profilaxia e acompanhamento clinico/sorologico do profissional exposto.","","","","","NR-32; protocolos institucionais de biosseguranca ocupacional.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Uma instituicao de saude identifica que parte da equipe de enfermagem nao segue rotineiramente as precaucoes padrao (ex.: uso inconsistente de luvas ao manipular material biologico), aumentando o risco ocupacional de exposicao. Como medida de biosseguranca institucional, a conduta mais adequada e:","aplicar penalidade disciplinar imediata, sem qualquer acao educativa previa.","reforcar a capacitacao da equipe sobre precaucoes padrao e biosseguranca, monitorar a adesao e investigar barreiras praticas (ex.: disponibilidade de insumos), como parte de um processo continuo de melhoria da seguranca ocupacional.","ignorar o achado, por ser considerado comportamento individual sem relacao institucional.","reduzir o numero de profissionais na unidade.","eliminar a exigencia de uso de luvas, para 'simplificar' a rotina.","B","enfermeiro","cebraspe","","biosseguranca","ccih-e-prevencao-de-infeccao-hospitalar","","A resposta institucional adequada e capacitacao, monitoramento de adesao e investigacao de barreiras praticas, nao punicao imediata nem inacao.","","","","","NR-32; gestao de biosseguranca institucional.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Durante a etapa de limpeza manual de instrumentais cirurgicos contaminados, previamente a desinfeccao/esterilizacao na CME, a protecao do trabalhador exige, no minimo:","dispensa de qualquer EPI, por ja haver processo de esterilizacao posterior.","uso de luvas de protecao resistentes (grossas, tipo domestico/industrial, nao luva de procedimento fina), oculos de protecao e avental impermeavel, dado o risco de contato com material biologico e respingo durante a limpeza manual.","uso exclusivo de mascara cirurgica, sem qualquer outro EPI.","uso de luvas esteris de procedimento cirurgico, identicas as usadas em sala de cirurgia.","realizacao do procedimento sem qualquer protecao, por ocorrer em area 'suja' ja isolada.","B","enfermeiro","instituto-aocp","","biosseguranca","reprocessamento-de-produtos-para-saude","","A limpeza manual de instrumentais contaminados exige luvas resistentes, oculos de protecao e avental impermeavel, dado o risco de contato/respingo.","","","","","NR-32; ANVISA/SOBECC, Manual de Processamento de Produtos para a Saude.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Na precaucao de contato, o Equipamento de Protecao Individual minimo indicado para profissionais que terao contato direto com o paciente ou seu ambiente proximo e:","apenas mascara cirurgica, sem luvas ou avental.","luvas e avental (capote), a serem removidos antes de deixar o quarto/box do paciente.","respirador N95/PFF2, exclusivamente.","oculos de protecao, exclusivamente.","nenhum EPI adicional alem da precaucao padrao.","B","enfermeiro","ibfc","","biosseguranca","precaucoes-e-isolamento","","A precaucao de contato exige luvas e avental, removidos antes de deixar o ambiente do paciente.","","","","","ANVISA, precaucoes por via de transmissao.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Na precaucao para aerossois, o Equipamento de Protecao Individual respiratorio indicado para os profissionais e:","mascara cirurgica comum.","respirador com filtro de particulas (tipo N95/PFF2), com vedacao adequada a face do profissional.","nenhuma protecao respiratoria e necessaria, apenas luvas.","mascara de tecido reutilizavel sem certificacao.","protetor facial (face shield), isoladamente, sem qualquer mascara.","B","enfermeiro","fgv","","biosseguranca","precaucoes-e-isolamento","","A precaucao para aerossois exige respirador N95/PFF2 com vedacao adequada a face.","","","","","ANVISA, precaucoes por via de transmissao.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
"Um profissional que presta assistencia a um paciente em precaucao de contato por bacteria multirresistente, ao termino do atendimento, deve remover o avental e as luvas:","apenas ao final do turno de trabalho, mantendo os mesmos EPIs entre diferentes pacientes.","antes de deixar o ambiente do paciente, higienizando as maos em seguida, para evitar contaminacao de outras areas/pacientes.","apenas se visivelmente sujos, independentemente do contexto de contato.","sem necessidade de higienizacao das maos apos a remocao, ja que as luvas protegiam as maos.","mantendo-os para reutilizacao em outro paciente, para 'economizar insumos'.","B","enfermeiro","centro-de-selecao-da-universidade-federal-de-goias","","biosseguranca","precaucoes-e-isolamento","","O avental e as luvas devem ser removidos antes de deixar o ambiente do paciente, com higienizacao das maos em seguida, evitando contaminacao cruzada.","","","","","ANVISA, precaucoes de contato; NR-32.","","ACTIVE","banco-de-questoes-enfermagem","1.0","inedito"
